Observed,strata,x-val,y-val,resource
0,76,0,97,1.0002620
0,76,42,83,0.7936743
0,76,22,45,-0.3954102
0,76,60,3,-0.1895286
0,76,51,12,0.6045216
0,76,26,19,-0.9271489
0,76,50,75,0.3392471
0,76,59,13,0.3581906
0,77,90,38,-0.6513907
0,77,26,1,0.7599960
0,77,49,48,-1.5216270
0,77,13,22,0.6272481
0,77,3,17,-0.4079602
0,77,17,57,1.2330170
0,77,17,2,1.5122190
0,77,87,3,2.1508630
0,77,63,97,-0.3900522
0,77,13,23,1.2260640
0,78,36,59,-0.0698576
0,78,9,35,-0.4270977
0,78,84,59,-0.3764062
0,78,33,42,0.7373469
0,78,34,45,1.0877850
0,78,12,12,-1.2549690
0,78,32,68,0.0723236
0,78,7,71,0.4663981
0,78,36,20,0.7908237
0,78,87,43,-0.7734970
0,79,91,63,-1.2788280
0,79,29,58,1.8345630
0,79,38,25,0.2578561
0,79,9,81,-0.4897474
0,79,19,49,0.6944141
0,79,64,83,0.7503605
0,79,73,37,-1.9476470
0,79,12,34,-0.1374217
0,79,72,4,1.3869910
0,79,50,95,-0.4723602
0,80,93,30,0.1576920
0,80,89,97,-0.6711109
0,80,58,42,-1.0286830
0,80,37,79,0.2073003
0,80,82,65,-0.1465860
0,80,42,55,-2.3195490
0,80,69,33,-2.1791030
0,80,39,78,-0.5248769
0,80,47,1,1.0773650
0,80,82,14,-0.2098581
0,81,19,58,1.0803910
0,81,2,89,-0.5574225
0,81,78,32,-0.9487503
0,81,57,62,-0.7452730
0,81,62,48,-0.3723011
0,81,91,29,1.3508430
0,81,14,56,0.9549826
0,81,94,55,-1.7996150
0,81,8,62,0.6888154
0,81,30,52,0.4358136
0,82,7,31,0.3311859
0,82,42,60,-1.7113320
0,82,76,34,-1.2960440
0,82,26,27,-0.4075870
0,82,30,6,0.1491439
0,82,70,1,1.5391340
0,82,93,42,-0.2538604
0,82,90,5,2.5090900
0,82,81,99,-0.0654703
0,82,75,95,-0.7872772
0,83,63,7,0.5996095
0,83,4,26,0.2181829
0,83,44,77,1.0345510
0,83,97,2,-0.0357374
0,83,67,9,1.0417530
0,83,90,97,-0.5695184
0,83,61,44,-0.5737783
0,83,43,50,-1.6910490
0,83,8,23,1.0411250
0,83,44,54,-2.7936200
0,84,45,30,-0.8576064
0,84,32,69,-0.3218902
0,84,27,14,0.3132867
0,84,59,37,-1.5185270
0,84,81,3,0.4841350
0,84,20,42,-0.4305553
0,84,21,37,-0.1969705
0,84,0,26,-0.1921811
0,84,30,7,0.2980547
0,84,54,69,-0.6738194
0,85,20,65,-1.0083650
0,85,24,55,1.2157350
0,85,81,88,-0.3289306
0,85,86,54,-0.6982937
0,85,25,97,-0.7561900
0,85,91,8,0.8579808
0,85,89,77,-0.0234728
0,85,31,41,0.3986543
0,85,87,4,1.4651420
0,85,55,54,0.3408859
0,86,60,70,-0.0314587
0,86,13,1,0.9116499
0,86,95,86,0.1447978
0,86,2,85,0.3253141
0,86,25,26,-1.1200030
0,86,17,80,-0.9365139
0,86,44,58,-1.8071390
0,86,48,74,-0.4206627
0,86,28,48,0.2256807
0,86,65,87,-1.0033460
0,87,15,91,-1.3756270
0,87,94,11,0.1744367
0,87,21,90,-0.6121303
0,87,65,48,-0.2510165
0,87,86,30,0.4362458
0,87,46,24,-0.6900657
0,87,16,1,0.9297420
0,87,13,91,-0.3052169
0,87,18,44,-0.4375877
0,87,17,38,-0.5425395
0,88,28,70,-1.3255800
0,88,98,89,0.1879125
0,88,8,67,-1.0300670
0,88,7,25,0.8333140
0,88,12,95,-0.0720573
0,88,50,13,0.4360687
0,88,49,69,-1.6038290
0,88,87,72,-0.9174383
0,88,78,24,-1.0012840
0,88,66,72,0.2655927
0,89,0,96,0.7803565
0,89,44,79,0.2758372
0,89,22,95,0.5469484
0,89,47,65,-1.8280930
0,89,83,57,-0.6311019
0,89,61,27,-1.0756540
0,89,10,88,0.4712446
0,89,27,69,-0.7423798
0,89,47,7,0.6812775
0,89,96,82,0.6367974
0,90,39,9,1.1192330
0,90,48,19,-0.0018380
0,90,59,79,-0.0244649
0,90,53,90,0.2191674
0,90,16,28,0.6283293
0,90,55,45,-2.7286090
0,90,28,84,0.0061070
0,90,95,20,0.2166278
0,90,86,2,1.4968550
0,90,19,97,0.9581427
0,91,62,5,0.4788065
0,91,88,31,0.4318448
0,91,45,87,1.0320630
0,91,49,11,0.9857165
0,91,69,69,1.5941830
0,91,54,27,-1.0305080
0,91,50,5,0.7923108
0,91,10,67,-0.0240965
0,91,3,41,-0.5763503
0,91,18,60,0.5695370
0,92,3,66,-0.1830320
0,92,2,27,-0.5531093
0,92,26,76,-0.3334883
0,92,5,47,0.2258158
0,92,27,55,1.1775640
0,92,22,2,1.3558540
0,92,35,97,-0.6146391
0,92,70,34,-2.5197100
0,92,80,85,-1.1085300
0,92,94,18,-0.0527225
0,93,80,37,-0.4786763
0,93,95,76,1.1515000
0,93,35,72,0.5451384
0,93,87,82,0.8275221
0,93,93,59,-0.5062880
0,93,67,61,1.0532090
0,93,19,91,-0.1470921
0,93,80,94,-0.7898364
0,93,46,12,1.2111700
0,93,29,73,-1.2734510
0,94,60,84,0.5526934
0,94,0,99,1.3380290
0,94,2,6,0.3953642
0,94,93,36,-0.2484825
0,94,28,51,0.2690876
0,94,74,33,-2.4212350
0,94,30,2,0.0064179
0,94,51,32,-1.5174600
0,94,91,13,-0.1725748
0,94,46,57,-2.4266290
0,95,63,19,0.5805015
0,95,17,71,1.2260260
0,95,20,40,-0.2845436
0,95,35,88,-0.3976278
0,95,62,0,-0.0356859
0,95,85,24,0.6162915
0,95,23,75,-0.9968557
0,95,56,10,0.1389140
0,95,7,37,-0.3611690
0,95,51,58,-0.0931044
0,96,58,59,0.0072946
0,96,64,21,-0.2127375
0,96,10,4,0.8935830
0,96,5,55,0.0399220
0,96,4,57,0.7700679
0,96,35,3,0.0405981
0,96,99,55,-1.6489520
0,96,35,90,-0.5275588
0,96,14,99,-1.0061340
0,96,64,64,0.3148652
0,97,69,20,0.1705055
0,97,20,75,-0.0731353
0,97,20,88,0.3278334
0,97,67,15,-1.3397720
0,97,49,75,-0.3636570
0,97,50,51,-0.8890845
0,97,49,59,-1.2174740
0,97,34,88,-0.8037003
0,97,88,21,-0.1716116
0,97,57,32,-1.4896230
0,98,40,31,-1.3930930
0,98,21,2,1.5828900
0,98,44,73,0.2392119
0,98,27,77,-0.4828561
0,98,33,40,-0.9641626
0,98,52,76,1.1396110
0,98,17,12,-2.3867320
0,98,25,6,1.8774580
0,98,42,40,0.0992313
0,98,62,82,0.9194073
0,99,23,85,0.5144916
0,99,27,65,-1.7934400
0,99,20,2,1.1052020
0,99,37,66,-0.2041420
0,99,72,87,-1.7962310
0,99,69,13,-0.0490314
0,99,67,6,1.2962610
0,99,63,96,-0.4445515
0,99,19,74,0.5279306
0,99,43,94,-0.1251777
0,100,66,52,-0.4288221
0,100,93,24,0.5632442
0,100,14,55,1.4679520
0,100,66,76,-0.1817399
0,100,41,33,-2.2486130
0,100,8,48,0.5870261
0,100,40,0,0.0787351
0,100,39,56,-0.5750619
0,100,54,58,-0.0147751
0,100,61,76,0.4014213
0,101,83,65,-0.0486920
0,101,26,48,-0.0545311
0,101,5,34,-0.0505350
0,101,5,61,1.5743420
0,101,96,51,-1.2577360
0,101,76,84,-1.7905720
0,101,51,72,-1.0477870
0,101,85,37,-0.6015542
0,101,96,97,0.0722792
0,101,20,93,0.2598376
0,102,37,76,0.2251400
0,102,14,7,0.3461710
0,102,82,63,-0.4543530
0,102,29,43,-1.1096870
0,102,59,33,-0.9947589
0,102,45,31,-1.2802300
0,102,64,43,-1.0319420
0,102,83,32,0.2457444
0,102,6,30,0.9146854
0,102,54,15,-1.0218220
0,103,38,16,1.0059870
0,103,15,81,-1.5873160
0,103,4,67,-0.9157749
0,103,65,1,-0.1657249
0,103,18,38,-0.1935317
0,103,93,18,-0.4942090
0,103,69,71,1.1816350
0,103,24,3,1.7919590
0,103,80,35,-0.1655431
0,103,75,2,1.0687350
0,104,43,31,-1.2029840
0,104,14,54,0.4371025
0,104,89,43,0.1151201
0,104,77,45,-1.1122170
0,104,61,65,1.0952020
0,104,73,55,0.3450289
0,104,27,50,0.8394652
0,104,81,89,-0.1079153
0,104,93,79,0.6497231
0,104,73,34,-1.6794890
0,105,58,84,-0.4633787
0,105,61,71,-0.4373259
0,105,45,33,-0.6050242
0,105,57,50,-0.6959820
0,105,56,58,-0.4319448
0,105,82,21,-0.2771591
0,105,4,61,0.8355227
0,105,94,6,-0.3433505
0,105,50,69,-1.1653680
0,105,4,99,-0.0009792
0,106,55,99,0.6193744
0,106,61,32,-1.4380420
0,106,80,39,-0.5392628
0,106,23,50,-0.0951067
0,106,80,39,-0.5392628
0,106,30,34,-0.5310479
0,106,40,55,-1.1155270
0,106,15,34,0.0460122
0,106,60,97,0.3019141
0,106,99,61,-0.1059941
0,107,10,16,-1.0618390
0,107,7,46,-0.9983911
0,107,69,35,-2.0965630
0,107,7,2,1.5006450
0,107,98,59,-0.3498652
0,107,46,93,0.6831394
0,107,59,12,0.2309762
0,107,73,24,-0.6349242
0,107,55,59,-0.2494965
0,107,94,23,0.5769953
0,108,50,22,-1.8125990
0,108,5,86,0.6456470
0,108,45,20,0.2662060
0,108,51,29,0.1096018
0,108,43,27,-0.8410267
0,108,1,59,0.5783255
0,108,89,85,-0.1517756
0,108,67,65,1.9424850
0,108,14,32,-0.0449105
0,108,46,67,-1.6709250
0,109,83,62,-1.2552850
0,109,85,70,-0.8646979
0,109,91,99,-0.3648721
0,109,6,64,0.2609111
0,109,33,75,0.0993596
0,109,41,41,0.5764566
0,109,50,45,-1.8824960
0,109,16,94,0.4595835
0,109,95,88,-0.2498096
0,109,32,24,-0.7716240
0,110,23,30,0.0721063
0,110,97,0,-0.7785049
0,110,12,30,0.2984561
0,110,18,9,-0.6555228
0,110,81,57,-0.3120030
0,110,79,37,0.5545916
0,110,45,35,-0.5961871
0,110,55,88,-0.2239305
0,110,84,50,-1.1269570
0,110,43,57,-2.0969500
0,111,89,78,0.6487741
0,111,8,81,0.0444323
0,111,53,70,-0.8316397
0,111,35,79,-0.2782943
0,111,78,63,0.3493321
0,111,2,44,-0.5758510
0,111,62,3,0.5453254
0,111,79,77,-0.5386096
0,111,74,43,-1.8870170
0,111,52,46,-2.3033080
0,112,53,38,-0.9312934
0,112,31,49,0.7998254
0,112,33,33,-0.8525759
0,112,25,25,-0.9333645
0,112,68,50,-1.3291590
0,112,89,69,-1.5354640
0,112,36,95,-0.4250604
0,112,99,79,0.2833421
0,112,6,96,-1.1525110
0,112,42,65,-0.5178807
0,113,46,96,-0.0175412
0,113,12,64,0.7976035
0,113,90,91,-1.3839170
0,113,6,55,0.8202170
0,113,47,33,-0.3962984
0,113,31,24,-0.8741880
0,113,34,54,0.5495967
0,113,97,50,-1.0303450
0,113,85,92,-1.2263010
0,113,41,43,-0.1950807
0,114,89,31,0.8623190
0,114,22,27,-0.2314529
0,114,27,77,-0.4828561
0,114,40,11,1.7571750
0,114,88,64,-2.2207910
0,114,61,6,0.6493428
0,114,17,13,-1.7151370
0,114,4,1,1.1013710
0,114,31,79,-0.0407713
0,114,32,85,-0.1280829
0,115,22,91,-0.3873164
0,115,72,74,-0.0046758
0,115,98,50,-0.7882378
0,115,59,20,-1.4726850
0,115,29,30,-1.0974100
0,115,97,95,-0.1383603
0,115,56,70,-0.8221593
0,115,99,72,-0.3187097
0,115,65,81,-0.0923840
0,115,0,76,0.4175968
0,116,70,34,-2.5197100
0,116,26,29,0.5538239
0,116,23,99,-0.7819316
0,116,43,70,0.0409330
0,116,56,1,-0.1756760
0,116,29,36,-1.0053580
0,116,41,6,1.1572680
0,116,93,36,-0.2484825
0,116,9,34,0.1702510
0,116,86,8,1.2716960
0,117,16,21,-2.0594690
0,117,48,50,-1.0589260
0,117,26,76,-0.3334883
0,117,43,67,-1.8306500
0,117,50,96,0.3146079
0,117,20,12,-2.3877270
0,117,7,5,1.2209420
0,117,30,6,0.1491439
0,117,25,10,0.8734397
0,117,47,65,-1.8280930
0,118,58,92,0.6975588
0,118,15,83,-1.0206810
0,118,82,12,1.2062160
0,118,87,21,0.2246668
0,118,58,92,0.6975588
0,118,19,80,-1.0939720
0,118,84,90,-0.6457394
0,118,18,40,-0.2878789
0,118,80,27,-0.2016222
0,118,83,64,-0.5541605
0,119,31,71,-0.9591892
0,119,96,64,-0.0168744
0,119,34,21,0.7839516
0,119,28,93,0.0242474
0,119,31,69,-0.8868548
0,119,35,75,0.2106046
0,119,98,1,-0.7029477
0,119,71,47,-0.4400169
0,119,67,71,1.1380280
0,119,70,61,0.7963090
0,120,79,38,0.3966259
0,120,3,61,0.6033731
0,120,47,42,-1.1789140
0,120,19,56,0.8420750
0,120,15,56,1.4393570
0,120,88,38,-1.5272060
0,120,89,63,-1.6175660
0,120,42,77,0.5189716
0,120,87,6,1.8752590
0,120,51,66,-1.0725950
0,121,98,6,-0.2906457
0,121,16,84,-0.6026949
0,121,62,18,-0.2434754
0,121,96,36,-0.3338144
0,121,61,13,-0.0355228
0,121,33,20,0.8583800
0,121,76,22,-0.6754291
0,121,18,87,0.8773577
0,121,78,24,-1.0012840
0,121,7,69,-0.1180869
0,122,53,29,-0.7144155
0,122,83,57,-0.6311019
0,122,0,44,-0.8048022
0,122,91,85,0.2450763
0,122,98,94,-0.2500123
0,122,91,45,-0.3826311
0,122,9,5,0.5753971
0,122,84,24,0.0417171
0,122,82,94,-1.1631520
0,122,6,55,0.8202170
0,123,39,75,0.9968301
0,123,28,45,-1.2396340
0,123,73,25,-0.9484209
0,123,97,43,-2.1473590
0,123,36,59,-0.0698576
0,123,25,96,-0.5251530
0,123,38,85,0.2828698
0,123,69,41,-0.9709612
0,123,72,49,-0.4239367
0,123,6,78,-0.0088509
0,124,66,93,-0.4200117
0,124,14,99,-1.0061340
0,124,3,26,-0.0096326
0,124,26,92,-0.2394231
0,124,42,83,0.7936743
0,124,95,66,0.4315460
0,124,59,43,-1.0708720
0,124,51,90,-0.5732834
0,124,2,19,-0.3812378
0,124,69,66,0.9320314
0,125,39,62,-1.2512540
0,125,93,17,0.0654242
0,125,72,62,0.7283620
0,125,67,33,-0.8289128
0,125,51,23,-2.1928210
0,125,88,6,1.6918240
0,125,52,66,-0.1295377
0,125,19,30,1.0648930
0,125,78,72,-0.6559189
0,125,12,62,0.1827601
0,126,24,52,0.1975708
0,126,37,29,-0.8009810
0,126,94,46,-1.8127240
0,126,22,12,-1.2473630
0,126,45,67,-1.6572540
0,126,67,56,0.5651531
0,126,20,88,0.3278334
0,126,22,20,-1.1545740
0,126,90,99,-0.1638325
0,126,51,0,-0.1132189
0,127,32,2,-0.0593489
0,127,64,14,-0.1846587
0,127,5,33,0.5678091
0,127,46,56,-2.4450650
0,127,64,82,0.5306967
0,127,9,76,1.1556660
0,127,3,31,-0.4484325
0,127,59,40,-0.7985120
0,127,52,51,-0.1242853
0,127,92,9,0.1385624
0,128,0,95,1.2638850
0,128,3,61,0.6033731
0,128,42,77,0.5189716
0,128,49,58,-1.2003460
0,128,85,50,-1.1335940
0,128,30,91,-1.5650270
0,128,90,13,-0.1372872
0,128,4,71,-0.9050542
0,128,89,60,-1.3985430
0,128,16,87,0.3762576
0,129,43,94,-0.1251777
0,129,14,49,0.0187706
0,129,68,13,-0.5154689
0,129,14,21,-0.6098105
0,129,86,63,-1.0514490
0,129,94,63,0.3482110
0,129,20,15,-2.0395890
0,129,97,46,-2.7491170
0,129,58,42,-1.0286830
0,129,96,85,0.1191876
0,130,41,58,-1.9192550
0,130,58,87,-0.0853108
0,130,32,47,0.5994411
0,130,97,91,0.0379698
0,130,14,11,-0.9774857
0,130,33,3,0.0024361
0,130,25,32,0.0090452
0,130,70,13,0.1669741
0,130,96,18,-0.0404656
0,130,34,9,0.0734644
0,131,64,61,0.9903742
0,131,77,50,-0.7996363
0,131,6,71,0.1931194
0,131,59,12,0.2309762
0,131,29,15,0.9621769
0,131,33,32,-0.3798403
0,131,3,18,-0.3705669
0,131,26,12,0.2594130
0,131,62,51,-0.9487602
0,131,61,57,0.7286553
0,132,81,55,0.1981606
0,132,32,38,-0.7175026
0,132,60,31,-1.4138050
0,132,86,24,1.4269690
0,132,58,7,0.8686570
0,132,21,94,0.7284633
0,132,1,25,-0.3138056
0,132,31,17,1.2261300
0,132,25,55,1.4399380
0,132,32,5,-0.2524063
0,133,48,86,-0.3570021
0,133,83,85,-0.4361253
0,133,0,46,-0.3516112
0,133,71,66,0.7528585
0,133,7,31,0.3311859
0,133,87,98,0.0883345
0,133,54,43,-2.2669860
0,133,63,97,-0.3900522
0,133,33,76,-0.3905636
0,133,61,12,0.3923420
0,134,16,50,-0.4010958
0,134,9,26,0.8995587
0,134,99,51,-0.8210844
0,134,39,0,0.2991056
0,134,89,9,0.2952168
0,134,13,30,0.9982309
0,134,39,86,0.0607433
0,134,80,33,-0.8029044
0,134,70,74,0.0817889
0,134,78,96,-0.9702597
0,135,59,86,-0.5733145
0,135,43,47,-1.5110520
0,135,89,30,1.3590440
0,135,60,32,-1.0321590
0,135,77,86,-1.2598970
0,135,23,10,-0.1237962
0,135,24,45,-1.3348740
0,135,39,41,0.3968174
0,135,65,14,-0.0318562
0,135,20,91,0.2275044
0,136,92,64,-1.5580490
0,136,74,58,1.2342820
0,136,79,45,-1.0453080
0,136,79,68,-0.2558103
0,136,12,98,-0.4449383
0,136,50,30,-0.4564790
0,136,55,37,-1.7057930
0,136,42,64,-1.5422170
0,136,51,36,-1.1184810
0,136,47,40,-1.6258360
0,137,52,58,-0.3885880
0,137,96,35,0.4498808
0,137,4,81,-0.4472687
0,137,25,47,-0.7243435
0,137,44,23,-0.5499127
0,137,73,74,0.0802783
0,137,33,91,-0.1413370
0,137,45,45,-1.3945360
0,137,91,64,-1.4636850
0,137,58,45,-1.5952760
0,138,8,40,-1.3596430
0,138,31,52,-0.0584543
0,138,61,6,0.6493428
0,138,96,90,0.2050673
0,138,63,18,-0.0639161
0,138,78,33,-1.5072750
0,138,6,33,0.4568601
0,138,43,84,0.6445630
0,138,6,17,-0.4587817
0,138,56,81,0.3083835
0,139,59,46,-1.8582050
0,139,53,93,0.6123957
0,139,48,54,-1.4100970
0,139,57,28,-1.6113830
0,139,48,21,-0.8252132
0,139,0,1,-0.2696115
0,139,27,27,-1.0076870
0,139,23,45,-0.9344964
0,139,27,43,-1.7769820
0,139,44,39,-0.8287775
0,140,86,60,-0.8911646
0,140,48,48,-0.8145195
0,140,62,22,-0.7058412
0,140,36,53,-1.1342900
0,140,44,12,1.1588340
0,140,70,14,0.0806440
0,140,15,90,-1.1944250
0,140,76,51,-0.1662130
0,140,88,0,0.4593290
0,140,6,0,1.1478050
0,141,86,26,0.0645230
0,141,80,49,-0.0230373
0,141,40,78,0.4299680
0,141,5,97,-0.7740317
0,141,11,48,-0.4287623
0,141,98,56,-0.7395012
0,141,71,72,0.2997289
0,141,13,82,-0.4554221
0,141,24,9,1.0914010
0,141,62,83,1.0102520
0,142,52,2,0.3272633
0,142,87,2,1.0407180
0,142,54,32,-1.4316980
0,142,75,60,1.3529380
0,142,64,18,0.4500093
0,142,33,34,-0.7653685
0,142,12,67,0.2348871
0,142,50,53,-0.6997847
0,142,25,76,-0.3536368
0,142,74,80,-1.4401170
0,143,63,97,-0.3900522
0,143,46,74,-0.0594131
0,143,57,81,0.1265266
0,143,86,92,-0.8137172
0,143,14,79,-0.8688056
0,143,57,80,-0.0776667
0,143,13,10,-0.6520952
0,143,48,65,-1.2435050
0,143,42,41,0.1584311
0,143,7,6,1.1260280
0,144,13,55,0.9451045
0,144,62,92,-0.7595618
0,144,89,47,-0.1128917
0,144,69,60,0.7441610
0,144,60,80,0.0556289
0,144,63,94,-0.1976550
0,144,42,8,0.3578713
0,144,62,4,0.9079409
0,144,58,77,0.2788026
0,144,37,53,-1.2928100
0,145,13,42,-2.0920210
0,145,19,27,0.0317533
0,145,22,49,-0.5633394
0,145,18,77,-0.4450188
0,145,61,39,-0.6797954
0,145,13,27,1.6485160
0,145,50,22,-1.8125990
0,145,22,21,-0.7048649
0,145,12,15,-1.4174300
0,145,46,44,-0.9386843
0,146,48,98,0.0365101
0,146,30,97,0.4885523
0,146,84,77,-1.0802140
0,146,60,99,0.6017471
0,146,4,64,1.5166970
0,146,16,28,0.6283293
0,146,6,13,-0.5269492
0,146,44,80,-0.0710021
0,146,75,84,-2.0249440
0,146,61,2,-0.1496354
0,147,84,59,-0.3764062
0,147,59,77,0.5193583
0,147,79,5,1.0075230
0,147,11,51,0.6495699
0,147,72,78,-1.9749630
0,147,93,69,-1.4628110
0,147,14,83,-1.4180900
0,147,89,82,0.9079570
0,147,73,64,1.1954090
0,147,80,82,-1.1746820
0,148,99,46,-2.1028800
0,148,9,59,1.3122230
0,148,53,59,-0.6174668
0,148,8,78,0.7408886
0,148,96,81,0.1044678
0,148,40,8,0.9876957
0,148,47,83,0.0948738
0,148,52,19,-0.9884651
0,148,71,39,-2.1465310
0,148,0,78,-0.4155491
0,149,94,0,-1.1055070
0,149,44,1,1.1433290
0,149,45,31,-1.2802300
0,149,37,21,0.6178177
0,149,13,39,-1.7700260
0,149,4,76,-0.4807634
0,149,64,86,-0.7752939
0,149,82,58,-0.1422392
0,149,96,51,-1.2577360
0,149,69,83,-1.0763490
0,150,28,71,-1.3317870
0,150,42,14,1.0574360
0,150,22,40,-0.7654615
0,150,63,53,-0.3257123
0,150,54,32,-1.4316980
0,150,9,30,0.4152458
0,150,37,97,-0.4913808
0,150,3,92,0.4430625
0,150,16,20,-2.2923600
0,150,90,9,0.2428068
0,151,13,88,-0.9043040
0,151,20,34,0.2765220
0,151,97,33,-0.2760265
0,151,40,93,0.4089348
0,151,56,70,-0.8221593
0,151,33,16,1.6006850
0,151,86,60,-0.8911646
0,151,94,17,-0.3518837
0,151,24,7,1.3638520
0,151,31,65,-1.1394050
0,152,52,52,0.3004323
0,152,1,15,-0.8185912
0,152,35,35,-0.8174288
0,152,51,70,-0.5349524
0,152,11,86,-0.8717451
0,152,92,28,0.3649235
0,152,75,23,-0.2975828
0,152,77,4,0.8743022
0,152,10,46,-1.5241710
0,152,95,22,0.1345232
0,153,34,48,0.9953972
0,153,62,81,0.1846958
0,153,34,57,-0.7260319
0,153,9,99,-1.4765190
0,153,80,88,-0.5324869
0,153,3,51,0.2763196
0,153,35,81,-0.0942557
0,153,86,15,-0.4114047
0,153,96,97,0.0722792
0,153,33,54,0.8499847
0,154,36,8,0.7060775
0,154,87,22,0.7324158
0,154,61,7,0.5392704
0,154,42,23,0.1341086
0,154,37,50,-0.4048997
0,154,88,24,1.0264920
0,154,58,44,-0.9289702
0,154,9,64,-0.2428310
0,154,62,30,-1.4574270
0,154,48,70,-0.4885933
0,155,46,28,-0.3922242
0,155,33,87,-1.4095010
0,155,9,86,0.7486026
0,155,16,48,-0.4805007
0,155,48,37,-0.4069045
0,155,22,57,1.5650010
0,155,66,13,0.1246979
0,155,80,69,-1.2583110
0,155,32,79,0.2609698
0,155,33,50,0.5950232
0,156,70,89,-1.7530470
0,156,61,41,-1.1734490
0,156,74,53,-0.1822980
0,156,67,63,1.7725150
0,156,82,58,-0.1422392
0,156,24,19,-0.5347471
0,156,5,88,-0.4055730
0,156,94,11,0.1744367
0,156,93,75,0.1519147
0,156,37,99,-0.4086774
0,157,68,93,-0.6193155
0,157,60,60,0.6949592
0,157,53,52,0.5654658
0,157,93,27,1.1279920
0,157,50,54,-0.4834911
0,157,5,58,0.9687945
0,157,58,11,0.7394611
0,157,85,26,0.3750059
0,157,76,65,1.5170760
0,157,55,34,-2.4247700
0,158,28,99,-0.9338623
0,158,88,42,-0.6314434
0,158,58,71,0.5901687
0,158,46,65,-2.4528010
0,158,34,11,0.8872935
0,158,89,49,-0.9497889
0,158,87,68,-0.7526316
0,158,11,12,-1.1157950
0,158,93,78,0.8959881
0,158,98,71,0.0029877
0,159,60,87,-0.9244790
0,159,32,74,-1.1722000
0,159,91,53,-1.6431940
0,159,37,56,-0.9174780
0,159,33,88,-1.8433760
0,159,83,31,-0.0008758
0,159,57,48,-2.0157330
0,159,76,91,-1.1175280
0,159,20,56,0.6155289
0,159,50,86,-1.0893580
0,160,59,87,-0.4080158
0,160,45,47,-1.7803650
0,160,13,59,-0.2268330
0,160,70,2,1.4889970
0,160,44,86,0.8106466
0,160,51,47,-1.6895270
0,160,95,75,-0.2102331
0,160,9,6,0.6288699
0,160,90,53,-1.5944250
0,160,39,16,1.6086730
0,161,44,90,0.6919261
0,161,84,92,-1.0226450
0,161,18,13,-1.8130060
0,161,71,4,1.1860340
0,161,1,99,0.6090475
0,161,38,20,0.4640811
0,161,30,4,-0.0793926
0,161,63,42,-1.7269280
0,161,42,33,-2.0030770
0,161,94,53,-1.2105740
0,162,22,20,-1.1545740
0,162,59,76,-0.2974870
0,162,5,47,0.2258158
0,162,51,49,-1.3061980
0,162,42,83,0.7936743
0,162,35,42,0.5616980
0,162,86,13,0.6216234
0,162,20,35,-0.7514885
0,162,36,49,0.9247303
0,162,23,92,0.0745385
0,163,37,95,-0.5603404
0,163,79,80,-1.1366840
0,163,3,1,1.2133970
0,163,2,18,-0.6243942
0,163,54,98,0.8982994
0,163,10,65,-0.5329855
0,163,68,49,-0.7917324
0,163,64,37,-2.1535760
0,163,55,53,0.3267580
0,163,88,18,1.5811360
0,164,75,19,-0.7061602
0,164,14,9,0.0835953
0,164,15,45,-1.0901570
0,164,59,84,-0.6012779
0,164,84,22,0.0230958
0,164,88,92,-1.6773110
0,164,87,48,-0.3172834
0,164,36,88,-0.2407486
0,164,9,55,0.2454655
0,164,69,41,-0.9709612
0,165,35,79,-0.2782943
0,165,79,8,1.6732620
0,165,84,29,0.2803905
0,165,56,7,0.7711578
0,165,84,6,2.6439770
0,165,84,49,-1.0226840
0,165,90,81,1.0465190
0,165,8,2,1.9965380
0,165,21,30,0.4572162
0,165,31,17,1.2261300
0,166,25,40,-0.8118651
0,166,14,91,-0.8549837
0,166,65,97,-0.9976829
0,166,96,20,0.3284213
0,166,79,94,-0.6452616
0,166,43,94,-0.1251777
0,166,23,38,-0.2342446
0,166,60,84,0.5526934
0,166,80,26,-0.3419588
0,166,95,34,0.7019920
0,167,71,48,-0.6828524
0,167,43,43,-0.7552690
0,167,19,68,0.0036700
0,167,59,17,-0.9278571
0,167,59,57,0.1989489
0,167,62,94,0.2788273
0,167,93,62,-0.5480695
0,167,76,57,1.6132700
0,167,69,44,-1.2360580
0,167,53,67,0.2803793
0,168,52,9,1.1894940
0,168,64,15,-0.4476082
0,168,55,53,0.3267580
0,168,41,46,-1.5134170
0,168,60,66,0.3481463
0,168,54,84,-1.0985550
0,168,79,51,0.9082324
0,168,59,34,-1.4166280
0,168,33,26,-1.2659370
0,168,63,47,-0.8200799
0,169,59,68,0.1978975
0,169,83,79,-1.0481790
0,169,86,33,-0.6391056
0,169,97,80,0.4479476
0,169,76,85,-2.2119900
0,169,4,82,-0.2124751
0,169,84,25,0.3449052
0,169,75,34,-2.0066190
0,169,74,89,-1.5333880
0,169,10,89,0.2876625
0,170,85,15,-0.2762085
0,170,68,36,-1.8240050
0,170,99,32,-0.4073029
0,170,39,60,-0.7611701
0,170,83,29,0.6803480
0,170,22,23,-0.7858310
0,170,8,15,-1.1027300
0,170,20,94,0.8045675
0,170,61,55,0.1662692
0,170,97,33,-0.2760265
0,171,70,63,0.5238126
0,171,24,89,0.1540274
0,171,11,60,0.4132000
0,171,25,69,-0.6466066
0,171,43,13,1.3547990
0,171,62,78,-0.2094330
0,171,37,35,-0.8780815
0,171,13,20,-0.6182343
0,171,15,62,-0.7659072
0,171,65,4,0.2756204
