Observed,strata,x-val,y-val,resource
0,76,19,58,1.0803910
0,76,42,1,0.5058572
0,76,76,30,-0.6261317
0,76,68,77,-0.5771729
0,76,3,49,0.1929418
0,76,23,61,0.9855089
0,77,83,46,-0.1713732
0,77,33,91,-0.1413370
0,77,47,45,-1.6286070
0,77,75,84,-2.0249440
0,77,97,92,0.2182578
0,77,48,51,-0.6569825
0,77,34,27,-0.4863174
0,77,93,99,-0.0946591
0,77,97,75,0.1449301
0,77,38,84,0.8421034
0,78,67,2,0.6429716
0,78,23,77,-0.4821367
0,78,89,47,-0.1128917
0,78,69,2,0.7933613
0,78,81,62,-0.8675079
0,78,93,65,-1.2017170
0,78,43,81,0.2218979
0,78,42,87,0.8025679
0,78,35,42,0.5616980
0,78,66,70,-0.2783946
0,79,21,67,-0.3058484
0,79,44,73,0.2392119
0,79,15,70,0.2405508
0,79,72,9,0.3264382
0,79,34,60,0.6804436
0,79,41,95,0.3536713
0,79,24,51,0.1057790
0,79,67,8,1.4917190
0,79,87,78,-0.2248152
0,79,98,77,0.5297959
0,80,4,91,-0.1908448
0,80,4,87,-0.4493664
0,80,13,87,-0.2460594
0,80,83,67,-0.8906631
0,80,11,36,-0.7763749
0,80,95,83,1.0695840
0,80,75,79,-0.9294878
0,80,24,63,-0.1876929
0,80,64,76,-0.3444383
0,80,0,9,-0.4228024
0,81,74,41,-1.0598320
0,81,50,11,1.2136610
0,81,93,35,-0.1407297
0,81,62,15,-0.2000505
0,81,94,80,0.6410806
0,81,6,86,0.4231495
0,81,97,99,-0.0760490
0,81,64,29,-1.2674810
0,81,20,50,0.7230129
0,81,10,75,0.8463321
0,82,1,47,-0.3202832
0,82,20,79,-0.9880622
0,82,23,52,0.2120710
0,82,65,73,0.3564125
0,82,81,21,-0.3900866
0,82,66,12,0.8231275
0,82,1,52,-0.5592972
0,82,99,84,0.5328838
0,82,68,63,1.4867200
0,82,37,41,-0.0567341
0,83,64,33,-1.6578390
0,83,73,8,1.6758760
0,83,96,62,-0.1127485
0,83,88,15,-0.1772035
0,83,62,66,0.7005073
0,83,9,35,-0.4270977
0,83,50,80,-0.4599377
0,83,3,80,-0.0827148
0,83,52,11,0.5234326
0,83,64,13,0.7243346
0,84,2,33,-1.5003550
0,84,78,69,-0.1417045
0,84,78,3,1.1933120
0,84,98,97,0.0170975
0,84,43,40,-0.1906644
0,84,11,3,0.9260690
0,84,85,31,-0.0335623
0,84,51,71,-0.4738624
0,84,79,39,-0.4983928
0,84,36,37,-0.3874688
0,85,91,85,0.2450763
0,85,23,94,0.0899484
0,85,64,3,0.2697388
0,85,72,96,-1.1905510
0,85,10,78,0.8743019
0,85,52,3,-0.0408511
0,85,91,47,-0.3616539
0,85,96,70,-0.1345994
0,85,14,65,0.0190781
0,85,15,42,-1.1287810
0,86,13,84,-0.8760332
0,86,98,43,-2.4121540
0,86,93,41,-0.6248198
0,86,8,10,-0.0503020
0,86,98,67,-0.5123789
0,86,61,40,-0.2677531
0,86,40,25,-0.1619436
0,86,23,33,0.2148752
0,86,24,41,-0.9194370
0,86,94,28,0.7298730
0,87,86,74,-1.2094140
0,87,71,38,-1.7568310
0,87,30,20,0.2569044
0,87,34,15,0.9885258
0,87,36,58,0.0989698
0,87,63,88,-1.0599920
0,87,83,30,0.0967202
0,87,55,33,-2.6382030
0,87,88,17,1.2027430
0,87,60,56,-0.0484088
0,88,22,61,0.0757204
0,88,24,28,0.3731712
0,88,31,37,-0.4460799
0,88,29,73,-1.2734510
0,88,66,68,0.2845487
0,88,68,98,-0.2986644
0,88,52,7,0.9174475
0,88,51,4,0.1973720
0,88,80,43,-0.5563167
0,88,33,58,-0.6992884
0,89,45,60,-2.2351380
0,89,74,9,1.7421240
0,89,66,3,0.9583338
0,89,61,78,0.1405607
0,89,37,17,1.1218050
0,89,36,14,0.7399353
0,89,78,45,-1.0359130
0,89,4,35,0.0172009
0,89,64,2,0.2014960
0,89,65,72,1.0765600
0,90,65,84,0.3125292
0,90,60,42,-1.3976510
0,90,72,73,0.6051304
0,90,8,88,0.4920999
0,90,4,6,0.8020444
0,90,67,77,-1.0768780
0,90,97,87,-0.9387844
0,90,48,99,-0.1963642
0,90,9,36,-0.1772473
0,90,97,10,0.2375424
0,91,92,98,-0.4608997
0,91,30,90,-1.5255090
0,91,35,93,-0.3104755
0,91,21,95,0.4475839
0,91,88,90,-1.6021850
0,91,90,77,0.1993918
0,91,40,87,-0.3489599
0,91,40,48,-0.2548433
0,91,75,17,-0.3389206
0,91,42,75,0.0721908
0,92,75,80,-1.0069620
0,92,65,72,1.0765600
0,92,87,54,-0.9020585
0,92,7,13,-0.8420910
0,92,22,38,0.1255916
0,92,34,28,-0.5808111
0,92,5,43,-1.5596250
0,92,62,71,-0.3520658
0,92,70,99,-1.3866690
0,92,37,89,-0.8288061
0,93,11,15,-0.9274273
0,93,25,73,-0.1647481
0,93,47,70,0.0472804
0,93,44,47,-1.7804570
0,93,36,72,0.4883120
0,93,96,25,0.8294128
0,93,55,23,-0.8795950
0,93,84,18,-0.4514084
0,93,72,26,-1.8177780
0,93,50,47,-1.5348640
0,94,96,17,0.2075445
0,94,21,11,-0.2473810
0,94,44,45,-1.8589370
0,94,27,35,-0.0194338
0,94,75,24,-0.4435642
0,94,30,8,0.0701927
0,94,93,57,-1.6048140
0,94,36,84,-0.3035471
0,94,5,66,-0.5352368
0,94,14,82,-0.7812010
0,95,10,94,-1.8092550
0,95,15,91,-1.3756270
0,95,91,3,0.7339312
0,95,24,20,-0.2519928
0,95,60,80,0.0556289
0,95,51,66,-1.0725950
0,95,61,97,-0.2299644
0,95,52,41,-0.7597917
0,95,33,12,1.0792310
0,95,23,59,0.5482075
0,96,80,60,0.3585942
0,96,93,73,-0.7561129
0,96,29,1,-0.4262364
0,96,80,84,-1.5363720
0,96,0,55,0.8077586
0,96,72,12,1.8000210
0,96,25,0,0.9117710
0,96,16,98,0.4633748
0,96,63,14,-0.1576561
0,96,78,61,0.5731466
0,97,37,42,-0.3233017
0,97,88,77,-0.0369537
0,97,28,91,0.5588647
0,97,96,82,0.6367974
0,97,69,79,-1.1476980
0,97,0,48,0.1174150
0,97,30,44,-0.4222835
0,97,19,67,-0.4241583
0,97,10,29,-0.3989413
0,97,98,22,0.9421485
0,98,79,18,0.2892157
0,98,65,15,-0.3278312
0,98,64,46,-0.6879173
0,98,71,50,-1.0912450
0,98,47,14,0.5723023
0,98,13,75,0.2663308
0,98,76,61,1.3196020
0,98,45,35,-0.5961871
0,98,19,13,-2.4573560
0,98,37,41,-0.0567341
0,99,86,37,-0.3371959
0,99,85,55,-0.3596390
0,99,57,15,-0.9258034
0,99,19,92,0.0291055
0,99,97,97,0.6651234
0,99,42,42,0.0759931
0,99,36,85,-0.1764472
0,99,46,68,-1.4239670
0,99,51,25,-1.4582460
0,99,18,92,-0.2109397
0,100,11,4,0.5602505
0,100,85,0,0.1275996
0,100,25,90,0.0442620
0,100,58,74,0.0703474
0,100,81,87,-0.3137887
0,100,33,10,0.9458396
0,100,30,78,0.9842590
0,100,40,65,-0.5343396
0,100,47,85,0.5319595
0,100,83,15,-0.6189015
0,101,70,28,-2.3294330
0,101,3,71,-0.1906495
0,101,21,84,0.4529004
0,101,44,58,-1.8071390
0,101,39,14,1.2316730
0,101,47,94,-0.0534033
0,101,62,18,-0.2434754
0,101,49,44,-1.0677900
0,101,44,2,1.0439600
0,101,50,6,1.0632820
0,102,53,86,-1.0258990
0,102,78,35,-1.0494810
0,102,5,3,1.6061130
0,102,81,18,0.3054665
0,102,5,81,0.2533439
0,102,7,51,0.7782571
0,102,46,85,1.1576120
0,102,45,34,-0.4472293
0,102,84,59,-0.3764062
0,102,16,10,-1.3307420
0,103,24,10,0.4848202
0,103,15,15,-2.1462990
0,103,0,11,-0.3241518
0,103,13,32,-0.5942368
0,103,49,25,-0.6786468
0,103,60,96,0.2049140
0,103,15,43,-1.3801960
0,103,10,34,-0.4857192
0,103,16,66,-0.4193170
0,103,3,72,-0.2961328
0,104,29,64,-1.2447310
0,104,10,42,-2.4954990
0,104,46,67,-1.6709250
0,104,54,53,-0.0866526
0,104,7,34,0.4516219
0,104,83,86,-0.3094626
0,104,19,59,1.4831370
0,104,69,18,-0.1143134
0,104,41,90,0.2717290
0,104,41,24,0.9282778
0,105,35,30,-0.4837035
0,105,22,11,-0.5253421
0,105,56,34,-1.7892830
0,105,92,69,-1.4772270
0,105,34,58,-0.9673239
0,105,52,19,-0.9884651
0,105,9,54,-0.7740162
0,105,48,75,0.2884717
0,105,8,20,-0.5684443
0,105,8,13,-0.9650150
0,106,27,60,0.4992829
0,106,30,77,0.2868930
0,106,15,45,-1.0901570
0,106,54,73,-0.4205976
0,106,94,71,-1.1190610
0,106,48,76,0.0904872
0,106,70,68,0.2353147
0,106,51,99,0.4468722
0,106,71,8,1.0206600
0,106,82,41,-1.2391480
0,107,2,66,0.3042294
0,107,79,49,-0.1039407
0,107,5,74,0.2924400
0,107,92,65,-0.9646562
0,107,66,2,0.3190784
0,107,13,17,-1.9916820
0,107,99,63,-0.0330875
0,107,11,95,-1.4323260
0,107,13,29,0.7791578
0,107,30,25,-2.1714000
0,108,49,25,-0.6786468
0,108,38,21,0.2767787
0,108,86,95,-0.2784526
0,108,13,18,-1.1236300
0,108,2,83,-0.0994193
0,108,24,37,-0.4527679
0,108,30,44,-0.4222835
0,108,15,73,0.0873635
0,108,90,96,-0.3182001
0,108,69,42,-1.3134580
0,109,59,25,-0.8862724
0,109,57,84,-0.6260871
0,109,20,68,-0.6386813
0,109,91,66,-1.6259090
0,109,69,75,-0.3116853
0,109,26,43,-1.8412420
0,109,62,72,-0.6113444
0,109,25,93,0.3763682
0,109,66,25,-0.4853891
0,109,99,41,-1.6298490
0,110,53,39,-1.1726470
0,110,87,83,0.5424958
0,110,59,17,-0.9278571
0,110,52,16,0.6544410
0,110,83,15,-0.6189015
0,110,39,56,-0.5750619
0,110,19,96,0.4324926
0,110,52,40,-1.3257330
0,110,23,31,0.2263845
0,110,43,44,-1.3384850
0,111,8,31,0.7319718
0,111,40,40,0.5270454
0,111,38,38,0.1701147
0,111,84,12,1.3238020
0,111,8,18,-0.2455840
0,111,98,15,0.4216783
0,111,87,58,-0.6328677
0,111,54,14,-1.2185700
0,111,33,73,0.1896248
0,111,70,73,0.6246942
0,112,23,0,1.2188610
0,112,11,21,0.2824976
0,112,80,2,0.5844529
0,112,37,36,-0.5547328
0,112,0,51,-0.1438728
0,112,82,45,-1.1531960
0,112,79,84,-2.0118770
0,112,95,2,-0.8891924
0,112,8,37,-0.2639422
0,112,78,98,-0.7652239
0,113,68,11,0.4345840
0,113,94,64,-0.2173547
0,113,58,3,-0.0094238
0,113,47,54,-1.6932440
0,113,11,26,0.9578297
0,113,5,12,-0.2971852
0,113,20,68,-0.6386813
0,113,17,32,1.1268630
0,113,17,69,0.0521391
0,113,79,19,0.7765007
0,114,27,46,-0.8921329
0,114,48,37,-0.4069045
0,114,18,84,0.1622962
0,114,83,83,-0.5125095
0,114,30,72,-1.6180020
0,114,51,92,-0.2633951
0,114,73,32,-2.2751180
0,114,59,31,-1.2197740
0,114,74,84,-2.0887260
0,114,10,57,0.4468459
0,115,51,62,-1.0939860
0,115,59,96,0.3939608
0,115,5,10,0.1721994
0,115,61,35,-2.2946360
0,115,53,33,-1.5526350
0,115,75,72,-0.1857722
0,115,65,95,-0.1450289
0,115,0,46,-0.3516112
0,115,75,26,-0.4676366
0,115,84,84,-0.2250179
0,116,52,66,-0.1295377
0,116,9,81,-0.4897474
0,116,77,62,0.8664919
0,116,58,1,-1.4532110
0,116,90,56,-1.4422770
0,116,95,50,-1.8793790
0,116,48,45,-1.6267500
0,116,94,6,-0.3433505
0,116,1,91,-0.1874099
0,116,61,35,-2.2946360
0,117,27,69,-0.7423798
0,117,69,46,-0.8540901
0,117,50,38,-1.2572730
0,117,87,29,1.1289510
0,117,37,47,1.3579600
0,117,40,14,1.3881260
0,117,30,39,-0.9338037
0,117,94,50,-1.6727300
0,117,85,37,-0.6015542
0,117,1,79,-0.1887067
0,118,16,13,-1.4459990
0,118,69,21,-0.0123963
0,118,86,49,-0.8927503
0,118,42,64,-1.5422170
0,118,41,80,0.5159643
0,118,64,87,-1.1067550
0,118,82,89,-0.3315259
0,118,40,94,0.4104550
0,118,76,19,-0.8243766
0,118,89,62,-0.8223664
0,119,38,85,0.2828698
0,119,3,21,1.0943850
0,119,63,55,0.8971087
0,119,21,36,-0.4687409
0,119,51,59,-0.6710178
0,119,39,86,0.0607433
0,119,92,5,0.8119667
0,119,89,44,0.0829274
0,119,2,55,-0.1337548
0,119,56,12,0.3325885
0,120,96,45,-2.2133990
0,120,16,81,-0.8182542
0,120,35,27,-0.8329424
0,120,90,33,0.1137526
0,120,86,7,1.2785840
0,120,79,53,0.2880177
0,120,85,18,0.0393813
0,120,36,93,-0.4493600
0,120,30,80,0.2006118
0,120,47,94,-0.0534033
0,121,74,51,0.5605254
0,121,27,14,0.3132867
0,121,69,86,-1.3047270
0,121,58,97,0.2785142
0,121,38,55,-0.4334714
0,121,37,4,0.4632107
0,121,53,43,-1.5154310
0,121,64,57,0.4587881
0,121,77,17,-0.1276374
0,121,95,49,-1.5998050
0,122,40,84,1.1450440
0,122,2,66,0.3042294
0,122,28,86,-0.7720374
0,122,7,51,0.7782571
0,122,40,96,0.4521401
0,122,3,1,1.2133970
0,122,44,60,-1.6652080
0,122,95,86,0.1447978
0,122,81,73,-1.5040360
0,122,74,0,0.6435585
0,123,73,93,-0.7668461
0,123,41,39,-0.0452483
0,123,70,29,-1.9056770
0,123,83,34,-0.0669723
0,123,29,7,0.6883066
0,123,9,78,0.9238934
0,123,66,72,0.2655927
0,123,74,99,-0.5586803
0,123,35,49,0.2767389
0,123,89,78,0.6487741
0,124,61,56,-0.0610754
0,124,17,18,-1.8741550
0,124,43,63,-1.7290960
0,124,16,93,-0.2270027
0,124,40,89,-0.1617514
0,124,10,11,-0.9839508
0,124,13,42,-2.0920210
0,124,97,84,-0.2685376
0,124,85,34,-0.1764085
0,124,34,4,-0.5233127
0,125,8,13,-0.9650150
0,125,8,98,-1.1790710
0,125,2,57,0.4845428
0,125,2,71,-1.2525020
0,125,21,42,-0.6910919
0,125,26,2,0.6865688
0,125,37,67,0.0748277
0,125,85,36,-0.3673201
0,125,61,48,-0.6223388
0,125,97,96,0.2135464
0,126,15,58,0.9139887
0,126,93,72,-1.1240520
0,126,90,13,-0.1372872
0,126,55,86,-0.7172160
0,126,90,97,-0.5695184
0,126,22,6,1.9417030
0,126,89,86,-0.0758668
0,126,49,20,-1.1465620
0,126,55,96,0.0696623
0,126,55,41,-1.8369640
0,127,24,20,-0.2519928
0,127,86,72,-1.4211930
0,127,51,54,0.0080767
0,127,55,47,-3.1535520
0,127,59,66,0.6343530
0,127,40,93,0.4089348
0,127,49,31,-0.6637649
0,127,30,75,-0.4493763
0,127,76,38,-1.2985670
0,127,99,84,0.5328838
0,128,89,32,0.7244470
0,128,56,61,-0.8289005
0,128,78,18,0.1532072
0,128,53,40,-2.0105040
0,128,44,96,-0.1831381
0,128,91,69,-1.6915560
0,128,76,33,-1.3259270
0,128,42,1,0.5058572
0,128,72,48,-0.8992807
0,128,35,1,0.8402262
0,129,18,46,0.2090323
0,129,96,81,0.1044678
0,129,58,76,-0.2153023
0,129,86,35,-0.6383596
0,129,0,4,0.0115497
0,129,28,89,-0.7654655
0,129,89,17,1.1097120
0,129,7,48,0.4793479
0,129,37,18,0.8486468
0,129,87,1,0.7189860
0,130,64,30,-1.7441970
0,130,86,90,-1.4247680
0,130,49,99,0.5890167
0,130,49,3,0.3022530
0,130,90,36,-0.3740891
0,130,7,14,-0.5824356
0,130,43,42,-0.4382288
0,130,52,16,0.6544410
0,130,53,47,-1.7902910
0,130,55,75,0.0963829
0,131,62,69,-1.1890300
0,131,90,1,0.6849045
0,131,25,21,-0.8797787
0,131,96,89,-0.6831810
0,131,84,22,0.0230958
0,131,85,32,-0.2924030
0,131,28,44,-1.9741670
0,131,92,55,-1.9797020
0,131,32,56,-0.5235237
0,131,18,62,-0.6620970
0,132,10,25,1.3741600
0,132,5,0,0.7925422
0,132,25,76,-0.3536368
0,132,22,38,0.1255916
0,132,49,19,-1.0550550
0,132,40,73,1.4248370
0,132,20,97,0.7074214
0,132,31,65,-1.1394050
0,132,57,30,-1.4697200
0,132,62,40,-0.3872005
0,133,75,89,-1.1619940
0,133,96,74,-0.0084041
0,133,16,18,-1.4082950
0,133,9,73,0.3933829
0,133,0,84,0.7706024
0,133,88,64,-2.2207910
0,133,99,66,-0.4826443
0,133,51,61,-1.2992560
0,133,30,38,-0.6670817
0,133,16,15,-1.8946560
0,134,45,49,-2.4851040
0,134,22,47,-0.4265036
0,134,25,25,-0.9333645
0,134,75,50,-0.7197542
0,134,23,48,-0.5430134
0,134,96,46,-1.9871880
0,134,22,44,0.0789070
0,134,47,20,-0.7069432
0,134,99,66,-0.4826443
0,134,8,24,1.1563980
0,135,33,57,-0.1423987
0,135,39,24,0.5956749
0,135,56,39,-1.4935040
0,135,18,0,1.6622160
0,135,18,28,0.8506676
0,135,71,8,1.0206600
0,135,4,0,0.9012187
0,135,22,96,-0.1835703
0,135,67,30,-0.9570082
0,135,6,40,-1.4569950
0,136,2,38,-1.0012260
0,136,24,34,0.5947065
0,136,14,31,-0.1925493
0,136,16,12,-1.8507560
0,136,36,96,-0.9370340
0,136,54,15,-1.0218220
0,136,71,39,-2.1465310
0,136,86,57,-0.6809266
0,136,1,96,0.4453409
0,136,28,53,0.8124275
0,137,13,94,0.6619114
0,137,31,6,-0.1743016
0,137,49,82,-0.9612511
0,137,35,15,1.1125690
0,137,36,42,0.2448695
0,137,35,7,0.6778084
0,137,53,68,-0.0934241
0,137,71,81,-2.0940630
0,137,74,14,1.0636070
0,137,9,13,-1.2981760
0,138,8,5,1.2129060
0,138,31,93,-0.4037955
0,138,89,67,-1.3310150
0,138,70,3,0.6553551
0,138,48,19,-0.0018380
0,138,90,74,-1.0552310
0,138,96,63,0.1143593
0,138,30,36,-0.9712190
0,138,55,12,0.3214060
0,138,12,2,0.2850310
0,139,99,40,-1.4348500
0,139,81,99,-0.0654703
0,139,87,18,1.6522460
0,139,58,14,-0.2834021
0,139,41,53,-1.7691780
0,139,39,36,-0.6483090
0,139,71,8,1.0206600
0,139,95,9,0.4617552
0,139,70,61,0.7963090
0,139,54,9,0.5536867
0,140,12,4,0.8431872
0,140,90,53,-1.5944250
0,140,63,20,-0.4398691
0,140,60,66,0.3481463
0,140,19,12,-2.6796340
0,140,74,70,0.8856198
0,140,33,47,0.5732119
0,140,36,8,0.7060775
0,140,84,43,-0.1724409
0,140,80,94,-0.7898364
0,141,72,45,-0.8771235
0,141,82,49,-0.3097418
0,141,9,22,1.4348810
0,141,43,62,-1.4118900
0,141,65,82,-0.0603127
0,141,27,81,-1.2330320
0,141,45,56,-2.2998660
0,141,12,70,0.7688602
0,141,26,72,-0.3410882
0,141,93,11,0.2347248
0,142,72,26,-1.8177780
0,142,63,85,0.0299669
0,142,73,70,0.8904329
0,142,76,18,-0.0540078
0,142,71,54,1.2024280
0,142,99,52,-0.9194590
0,142,17,94,0.2013945
0,142,20,25,-0.5794122
0,142,4,74,-0.7598472
0,142,31,3,0.0610750
0,143,47,69,-1.0766870
0,143,52,95,-0.2082629
0,143,30,30,-1.1860790
0,143,91,81,1.2791370
0,143,77,97,-0.7877753
0,143,42,7,0.6385712
0,143,24,27,0.0002927
0,143,79,45,-1.0453080
0,143,63,82,0.6709618
0,143,50,95,-0.4723602
0,144,9,31,0.0683037
0,144,7,44,-1.2195480
0,144,79,21,-0.8945112
0,144,57,74,0.0679576
0,144,21,53,1.4686740
0,144,66,24,-0.8317089
0,144,58,65,-0.1957326
0,144,16,60,-0.0414483
0,144,29,71,-1.4659940
0,144,17,66,-0.6268656
0,145,38,92,-0.0943529
0,145,73,6,1.1326920
0,145,96,9,0.4303975
0,145,94,59,-1.0440450
0,145,70,21,-0.5273024
0,145,77,15,0.3152344
0,145,29,51,0.0085711
0,145,81,31,-0.0304623
0,145,94,25,0.4719028
0,145,16,65,-0.2189809
0,146,38,17,0.8519585
0,146,74,43,-1.8870170
0,146,72,66,0.4782604
0,146,52,8,1.3142050
0,146,82,12,1.2062160
0,146,36,86,-0.6169225
0,146,99,42,-2.2253650
0,146,57,67,0.0177486
0,146,19,67,-0.4241583
0,146,7,36,0.3747697
0,147,42,16,1.7145010
0,147,30,11,0.6610529
0,147,63,55,0.8971087
0,147,78,60,0.6090334
0,147,76,92,-1.0978530
0,147,38,91,0.1984979
0,147,18,40,-0.2878789
0,147,66,83,-0.6910783
0,147,18,20,-1.2107680
0,147,37,64,-0.6715404
0,148,26,97,-0.4630501
0,148,95,47,-2.0492920
0,148,3,50,0.6775468
0,148,69,8,1.0292550
0,148,43,78,0.2377697
0,148,27,10,1.2119470
0,148,49,42,-1.1111390
0,148,15,45,-1.0901570
0,148,45,60,-2.2351380
0,148,66,80,-0.2115724
0,149,45,71,-0.3791133
0,149,38,61,-0.7864727
0,149,11,56,0.4512167
0,149,82,87,-0.8738468
0,149,11,0,1.4596350
0,149,53,70,-0.8316397
0,149,90,99,-0.1638325
0,149,63,23,-0.6332942
0,149,1,41,-0.7310836
0,149,87,58,-0.6328677
0,150,42,92,0.1799428
0,150,79,86,-0.9536131
0,150,37,95,-0.5603404
0,150,38,54,-1.4002160
0,150,30,69,-1.1144420
0,150,99,32,-0.4073029
0,150,1,56,0.7792633
0,150,31,83,0.7160497
0,150,49,34,-0.7424511
0,150,37,68,0.2779939
0,151,14,99,-1.0061340
0,151,93,76,0.6531729
0,151,18,43,-0.2127891
0,151,57,61,-0.2232735
0,151,81,15,0.3569837
0,151,63,60,0.6091585
0,151,18,27,-0.0089633
0,151,32,61,-0.8602398
0,151,65,83,0.9827672
0,151,61,74,0.0766764
0,152,76,24,-0.1016627
0,152,42,77,0.5189716
0,152,82,17,0.2570539
0,152,52,44,-1.8607020
0,152,87,18,1.6522460
0,152,95,86,0.1447978
0,152,75,91,-1.5832050
0,152,98,19,0.2363695
0,152,62,16,-0.0941114
0,152,5,28,1.2172770
0,153,13,97,-0.2590633
0,153,2,70,-0.8607781
0,153,86,70,-1.0723890
0,153,94,74,-0.3309548
0,153,74,14,1.0636070
0,153,29,33,-0.4341839
0,153,42,97,0.9276025
0,153,41,56,-1.3915130
0,153,90,59,-1.0467930
0,153,49,10,0.4067549
0,154,1,26,-0.5285457
0,154,84,95,-0.7354532
0,154,16,54,0.2174247
0,154,53,5,0.5012997
0,154,84,65,-1.1542430
0,154,80,58,-0.3248976
0,154,49,29,-0.0308145
0,154,95,16,-0.3537378
0,154,23,48,-0.5430134
0,154,3,29,0.0341973
0,155,34,91,-0.6366160
0,155,93,20,0.2184388
0,155,96,40,-1.1058270
0,155,30,26,-1.2435190
0,155,59,15,-0.2472005
0,155,20,0,1.0604640
0,155,26,61,0.7353628
0,155,32,3,-0.0924106
0,155,97,8,0.2025811
0,155,71,21,-0.7580939
0,156,92,49,-1.3698560
0,156,98,41,-1.7534600
0,156,38,32,-1.0199750
0,156,93,55,-1.5099910
0,156,56,70,-0.8221593
0,156,30,33,-0.1568022
0,156,46,5,0.7143615
0,156,17,65,-0.2173591
0,156,10,61,0.5820171
0,156,93,88,-0.9779318
0,157,0,28,-0.0737153
0,157,26,13,-0.0721534
0,157,93,35,-0.1407297
0,157,70,3,0.6553551
0,157,66,24,-0.8317089
0,157,28,25,-0.2416080
0,157,40,74,1.1478700
0,157,74,99,-0.5586803
0,157,94,20,0.6162215
0,157,96,9,0.4303975
0,158,63,21,-0.3934158
0,158,83,64,-0.5541605
0,158,34,1,0.4135424
0,158,69,70,1.4300790
0,158,40,5,0.1749672
0,158,19,0,1.5355390
0,158,97,59,-0.8787154
0,158,5,3,1.6061130
0,158,29,42,-1.4244590
0,158,75,0,0.8967520
0,159,97,22,0.9747185
0,159,75,93,-1.1082340
0,159,70,75,-0.4990118
0,159,89,95,-0.3424824
0,159,89,27,1.4084080
0,159,67,71,1.1380280
0,159,35,57,-0.2522157
0,159,78,43,-0.8134493
0,159,11,6,-0.1196082
0,159,27,46,-0.8921329
0,160,45,83,0.5887172
0,160,65,99,-0.5474644
0,160,95,52,-1.2306100
0,160,15,95,0.3428809
0,160,16,98,0.4633748
0,160,41,13,1.2517690
0,160,14,85,-0.4890286
0,160,12,70,0.7688602
0,160,94,1,-1.7163650
0,160,79,43,-0.4440397
0,161,42,89,0.4252403
0,161,79,54,0.1575563
0,161,4,87,-0.4493664
0,161,99,31,0.0805711
0,161,97,19,-0.4136718
0,161,27,15,0.3149157
0,161,34,40,-0.0052469
0,161,85,57,-0.3227062
0,161,14,65,0.0190781
0,161,72,6,1.0965240
0,162,78,47,-0.6288590
0,162,29,17,0.9081837
0,162,16,39,-0.5546650
0,162,46,19,-0.0750600
0,162,16,22,-0.2835596
0,162,56,21,-1.2078350
0,162,11,14,-1.4435230
0,162,19,60,0.5151034
0,162,70,19,0.0528129
0,162,74,45,-1.3025740
0,163,70,33,-1.8461350
0,163,78,75,-0.6429636
0,163,52,1,-0.5184180
0,163,29,98,-0.4988662
0,163,3,22,0.4487286
0,163,37,22,1.1972490
0,163,86,75,-0.9862916
0,163,38,74,0.6849263
0,163,80,15,0.3760227
0,163,23,88,0.0569514
0,164,64,40,-0.5031841
0,164,65,32,-1.4458440
0,164,62,45,-1.1408090
0,164,66,76,-0.1817399
0,164,7,33,-0.6059159
0,164,27,4,1.2277820
0,164,0,37,-0.6869570
0,164,80,15,0.3760227
0,164,59,75,0.0434085
0,164,95,75,-0.2102331
0,165,67,48,-0.6937960
0,165,1,61,0.5831764
0,165,13,73,0.8570878
0,165,61,30,-1.6255870
0,165,90,38,-0.6513907
0,165,89,45,-0.2676297
0,165,14,23,0.5375711
0,165,86,86,-0.0038336
0,165,96,3,-0.0478973
0,165,16,43,-1.0897890
0,166,37,40,-0.1369130
0,166,94,87,0.4408591
0,166,42,41,0.1584311
0,166,31,66,-1.3372210
0,166,91,4,1.3025040
0,166,90,47,-0.2217651
0,166,32,16,1.8138630
0,166,42,83,0.7936743
0,166,6,53,-0.1815537
0,166,91,82,0.6125541
0,167,22,36,-0.2635772
0,167,31,35,-0.9842015
0,167,74,91,-1.0027920
0,167,63,0,-0.4866548
0,167,32,22,0.6034882
0,167,31,30,-1.3362680
0,167,60,94,0.4554542
0,167,11,98,-0.7577174
0,167,95,59,-0.8304210
0,167,44,89,0.4332325
0,168,64,16,-0.3514458
0,168,53,48,-1.3814530
0,168,64,64,0.3148652
0,168,58,99,1.0246070
0,168,9,21,-0.2182362
0,168,63,12,1.2150930
0,168,5,10,0.1721994
0,168,64,69,-0.5772228
0,168,96,20,0.3284213
0,168,48,91,0.5963611
0,169,54,31,-0.9955469
0,169,66,49,0.0466782
0,169,96,3,-0.0478973
0,169,6,46,-1.0004710
0,169,71,53,1.2738890
0,169,55,27,-1.6368820
0,169,37,66,-0.2041420
0,169,56,91,0.7955195
0,169,40,19,1.4247550
0,169,55,72,-0.5709896
0,170,17,41,-0.8530492
0,170,26,77,-0.5793587
0,170,21,24,-1.3709640
0,170,3,99,-0.2117531
0,170,40,20,1.2092000
0,170,39,20,0.9703017
0,170,24,33,0.0409780
0,170,86,39,-0.2035624
0,170,54,37,-1.8770170
0,170,4,69,-1.1967150
0,171,71,25,-1.3358770
0,171,86,4,1.4291050
0,171,21,50,0.4127489
0,171,62,67,-0.5147386
0,171,82,64,-0.6303703
0,171,84,97,-0.9458074
0,171,99,40,-1.4348500
0,171,74,62,0.8112846
0,171,85,33,-0.3797627
0,171,74,81,-1.8225820
0,172,64,80,-0.3145075
