Observed,strata,x-val,y-val,resource
0,76,46,32,-0.6811258
0,76,32,38,-0.7175026
0,76,60,14,0.5683758
0,76,19,79,-1.2285540
0,76,87,84,-0.7590196
0,77,91,76,0.9405949
0,77,86,10,1.0946100
0,77,58,98,0.5272521
0,77,12,75,0.7126573
0,77,50,44,-1.1639570
0,77,82,50,-0.9713769
0,77,64,99,-0.2867967
0,77,72,42,-1.6406860
0,77,1,53,-0.0013154
0,77,21,55,1.2836420
0,78,52,12,0.4002900
0,78,44,73,0.2392119
0,78,69,29,-1.7433510
0,78,48,80,-0.2829197
0,78,68,16,-1.1852920
0,78,34,82,0.1569903
0,78,70,80,-1.8531130
0,78,96,76,0.5284225
0,78,98,4,0.0565927
0,78,17,17,-1.5789180
0,79,60,5,0.5929136
0,79,55,8,0.4070733
0,79,87,84,-0.7590196
0,79,43,15,1.5431200
0,79,11,85,-0.0485605
0,79,55,12,0.3214060
0,79,23,37,-0.1348003
0,79,23,26,-0.0373761
0,79,94,88,-0.5932179
0,79,9,16,-0.7807754
0,80,77,96,-1.1087430
0,80,35,52,0.1988463
0,80,45,16,0.9235008
0,80,56,96,0.4646599
0,80,82,84,-0.6515980
0,80,75,23,-0.2975828
0,80,60,90,0.0922192
0,80,65,36,-1.7151080
0,80,29,23,-0.2351869
0,80,6,80,0.1095323
0,81,27,5,1.5073620
0,81,33,75,0.0993596
0,81,26,83,-0.2574345
0,81,97,92,0.2182578
0,81,9,22,1.4348810
0,81,9,24,1.8982290
0,81,57,96,0.6708866
0,81,49,3,0.3022530
0,81,13,9,0.3963540
0,81,61,11,0.6980784
0,82,3,47,-0.4713586
0,82,33,54,0.8499847
0,82,12,76,1.2930260
0,82,41,32,-1.6142660
0,82,92,6,1.0175600
0,82,51,68,-0.5461401
0,82,46,42,-0.7655934
0,82,31,45,0.1541944
0,82,91,47,-0.3616539
0,82,1,12,-1.2082810
0,83,25,86,0.6375065
0,83,52,94,-0.2998296
0,83,63,34,-1.5345290
0,83,29,58,1.8345630
0,83,4,5,1.0338570
0,83,9,93,-1.6957170
0,83,68,26,-1.3152510
0,83,86,43,-0.6354899
0,83,59,0,0.0124058
0,83,34,61,0.1976555
0,84,4,86,0.0818041
0,84,58,51,-0.6127009
0,84,79,36,-0.3366173
0,84,73,54,-0.0311249
0,84,24,72,-0.5853159
0,84,83,75,-0.8441799
0,84,48,17,0.6894984
0,84,2,10,-0.3908135
0,84,81,11,1.1393880
0,84,4,68,-1.0573860
0,85,54,70,-0.7598580
0,85,68,84,-0.3743168
0,85,46,6,0.8988096
0,85,11,16,-1.3208990
0,85,30,68,-0.7087689
0,85,32,21,0.5115550
0,85,15,58,0.9139887
0,85,2,81,-0.4498600
0,85,99,52,-0.9194590
0,85,16,86,0.3477303
0,86,30,14,2.0812090
0,86,49,77,0.0562355
0,86,70,33,-1.8461350
0,86,92,97,-0.9033243
0,86,73,8,1.6758760
0,86,87,98,0.0883345
0,86,55,86,-0.7172160
0,86,77,81,-1.2392810
0,86,51,16,0.4278198
0,86,6,87,0.3776379
0,87,8,82,-0.3228106
0,87,99,13,-0.9252883
0,87,15,51,-0.8335083
0,87,46,74,-0.0594131
0,87,11,39,-1.1186200
0,87,96,32,0.4870046
0,87,9,4,1.0216080
0,87,18,83,0.3869945
0,87,14,49,0.0187706
0,87,64,12,0.7883463
0,88,89,64,-2.1293320
0,88,9,58,1.0521560
0,88,3,5,1.0205410
0,88,12,33,-0.2282224
0,88,86,49,-0.8927503
0,88,41,35,-1.4131710
0,88,86,13,0.6216234
0,88,97,32,0.0292098
0,88,58,75,-0.4481863
0,88,42,87,0.8025679
0,89,44,67,-1.5763150
0,89,26,30,0.0733729
0,89,46,11,0.8236767
0,89,26,28,-0.0960725
0,89,99,30,0.2489004
0,89,81,6,1.3996120
0,89,39,5,0.1812989
0,89,25,96,-0.5251530
0,89,81,94,-1.2359850
0,89,86,47,-1.2854580
0,90,13,68,1.0070220
0,90,39,25,-0.1322526
0,90,51,53,-0.0616057
0,90,45,2,1.2109960
0,90,96,49,-1.3828370
0,90,85,64,-1.2353350
0,90,3,35,-0.1798376
0,90,64,18,0.4500093
0,90,78,82,-1.5546910
0,90,54,98,0.8982994
0,91,21,67,-0.3058484
0,91,76,23,-0.6384605
0,91,16,11,-1.2179240
0,91,63,59,0.3056134
0,91,69,88,-1.5530040
0,91,63,16,-0.2286079
0,91,30,43,-0.6325036
0,91,46,49,-2.0417990
0,91,88,55,-0.5134919
0,91,44,10,0.7981800
0,92,90,15,0.0596344
0,92,15,19,-1.4835640
0,92,54,15,-1.0218220
0,92,53,32,-1.1332210
0,92,68,38,-2.2804600
0,92,52,27,-0.6243010
0,92,83,30,0.0967202
0,92,60,93,0.3923961
0,92,96,12,0.0366230
0,92,30,2,0.0064179
0,93,7,15,-0.5705072
0,93,9,36,-0.1772473
0,93,75,47,-0.3175048
0,93,87,51,-0.3618549
0,93,97,58,-1.1019590
0,93,44,4,0.5728896
0,93,47,37,-0.4547944
0,93,49,98,0.6934010
0,93,88,0,0.4593290
0,93,47,99,-0.3452476
0,94,46,23,-0.3855514
0,94,15,93,-0.4420877
0,94,50,35,-1.4711440
0,94,4,33,0.2214101
0,94,60,94,0.4554542
0,94,28,81,-1.2214300
0,94,7,62,1.0406070
0,94,64,79,-0.5785758
0,94,79,70,-0.0558439
0,94,17,35,0.8394775
0,95,74,31,-1.9500910
0,95,92,85,0.6980135
0,95,93,62,-0.5480695
0,95,74,26,-0.9156764
0,95,26,18,-1.1110280
0,95,27,83,-0.5046584
0,95,62,93,0.3716097
0,95,15,44,-1.2788300
0,95,66,87,-0.6700377
0,95,30,25,-2.1714000
0,96,50,3,0.4240432
0,96,78,74,-0.5544576
0,96,34,10,0.5365152
0,96,96,91,0.9026693
0,96,64,58,0.4512985
0,96,57,19,-1.4166650
0,96,26,58,2.0238460
0,96,41,79,0.9275083
0,96,88,95,-0.4585668
0,96,22,70,-0.4686433
0,97,39,27,-0.3816186
0,97,21,42,-0.6910919
0,97,33,21,0.9914205
0,97,33,72,-0.5089939
0,97,20,58,1.4132560
0,97,81,79,-0.7638242
0,97,85,68,-0.5197823
0,97,85,50,-1.1335940
0,97,28,97,-0.3904523
0,97,16,82,-1.7048720
0,98,99,51,-0.8210844
0,98,79,74,-0.5987935
0,98,61,23,-0.7861008
0,98,97,70,-0.5632155
0,98,61,73,0.0598410
0,98,51,99,0.4468722
0,98,3,24,0.6632243
0,98,23,68,-0.2687674
0,98,80,46,-0.2632595
0,98,4,2,2.0138170
0,99,10,41,-2.1360280
0,99,77,18,-0.2506526
0,99,32,44,0.2752682
0,99,74,85,-2.0026400
0,99,96,95,-0.4014107
0,99,64,31,-1.7228700
0,99,40,41,0.6982003
0,99,68,9,0.8319167
0,99,66,37,-1.3583960
0,99,91,90,-0.6121370
0,100,48,67,-1.2832690
0,100,68,73,0.5448961
0,100,79,27,-0.3159311
0,100,67,65,1.9424850
0,100,53,62,-1.0745160
0,100,41,49,-0.5585727
0,100,9,40,-1.4014230
0,100,44,60,-1.6652080
0,100,82,31,-0.0387449
0,100,39,93,-0.1562093
0,101,55,6,0.9915208
0,101,9,59,1.3122230
0,101,11,65,0.1078576
0,101,42,22,0.5138415
0,101,45,1,0.7158641
0,101,83,95,-0.9062715
0,101,87,72,-0.9174383
0,101,29,63,-0.6726291
0,101,5,31,0.4588200
0,101,6,73,0.7086837
0,102,59,87,-0.4080158
0,102,65,74,-0.2319131
0,102,26,81,-1.4285710
0,102,60,82,0.1123043
0,102,63,9,0.7227006
0,102,39,37,0.3091371
0,102,25,17,-0.6651699
0,102,62,91,-1.0231630
0,102,36,92,0.2522453
0,102,9,8,0.5219762
0,103,35,14,1.2385770
0,103,92,26,0.9832010
0,103,24,22,-0.0915386
0,103,48,49,-1.8632170
0,103,64,53,-0.3229246
0,103,73,80,-2.3737110
0,103,66,4,1.1447570
0,103,14,22,-0.1555838
0,103,53,8,0.1123745
0,103,82,72,-1.5270900
0,104,42,89,0.4252403
0,104,54,19,-0.7389191
0,104,99,3,-0.7535143
0,104,84,7,2.2449940
0,104,31,95,-0.1817090
0,104,97,2,-0.0357374
0,104,84,42,-0.9306649
0,104,45,53,-3.3000520
0,104,61,96,-0.1092281
0,104,0,2,-0.0193959
0,105,80,87,-0.6036401
0,105,44,4,0.5728896
0,105,37,52,-0.8401836
0,105,19,94,0.6783073
0,105,34,31,-0.6551955
0,105,59,55,-0.0463230
0,105,1,72,-1.3729230
0,105,69,38,-2.5282390
0,105,71,42,-1.5335330
0,105,76,59,1.5081080
0,106,74,5,1.7119160
0,106,45,2,1.2109960
0,106,9,85,0.4163043
0,106,28,64,-1.3380900
0,106,30,71,-1.5281750
0,106,52,57,-0.2047342
0,106,11,4,0.5602505
0,106,93,31,0.7106710
0,106,71,96,-1.2808780
0,106,53,10,1.0363330
0,107,32,95,-0.2111195
0,107,84,36,-0.1541855
0,107,85,61,-1.3823080
0,107,33,85,0.0537076
0,107,46,27,0.0995440
0,107,77,68,0.3981744
0,107,76,16,0.0186736
0,107,57,9,0.7325324
0,107,92,92,-0.5464452
0,107,58,1,-1.4532110
0,108,85,52,-1.5078280
0,108,51,54,0.0080767
0,108,41,36,-1.1544730
0,108,40,65,-0.5343396
0,108,31,18,0.7015383
0,108,3,90,0.2259110
0,108,31,15,2.0909110
0,108,64,51,-0.3830963
0,108,0,71,-1.0912790
0,108,19,40,-0.0967466
0,109,97,42,-2.0726220
0,109,53,74,-0.6814453
0,109,36,51,-0.0445055
0,109,48,13,0.8776578
0,109,50,85,-1.0651560
0,109,26,69,-0.5139322
0,109,28,70,-1.3255800
0,109,69,52,0.1251952
0,109,58,29,-2.0605910
0,109,20,41,-0.9778676
0,110,61,99,0.4522023
0,110,51,58,-0.0931044
0,110,63,48,-0.4400647
0,110,17,97,-0.0821568
0,110,42,82,0.0574752
0,110,38,11,1.7487400
0,110,73,19,-1.1516120
0,110,91,5,1.3570450
0,110,55,45,-2.7286090
0,110,43,92,0.1808050
0,111,5,96,-0.7598741
0,111,25,52,0.6299880
0,111,66,91,-1.0755990
0,111,79,79,-1.0674080
0,111,77,13,1.3512450
0,111,81,15,0.3569837
0,111,85,93,-1.2496400
0,111,9,18,-0.8844362
0,111,52,60,-0.6491911
0,111,6,66,-0.2781588
0,112,28,44,-1.9741670
0,112,4,45,-0.8731919
0,112,97,31,-0.2712424
0,112,80,98,-0.4706740
0,112,38,39,0.3715782
0,112,80,68,-0.4406022
0,112,30,77,0.2868930
0,112,44,23,-0.5499127
0,112,74,26,-0.9156764
0,112,20,99,0.0386192
0,113,86,92,-0.8137172
0,113,60,94,0.4554542
0,113,84,19,0.0213255
0,113,52,21,-1.7408710
0,113,33,77,-0.3804608
0,113,25,96,-0.5251530
0,113,53,5,0.5012997
0,113,25,79,-0.2147753
0,113,35,94,-0.2154119
0,113,51,62,-1.0939860
0,114,42,85,0.8817988
0,114,60,93,0.3923961
0,114,42,79,0.2633736
0,114,53,2,-0.2627365
0,114,16,80,-1.0509770
0,114,5,79,-0.3422385
0,114,98,73,-0.3821193
0,114,37,86,-0.2431279
0,114,80,99,-0.6108565
0,114,6,15,-1.2530430
0,115,95,69,-0.7943433
0,115,55,3,-0.7853344
0,115,45,16,0.9235008
0,115,32,86,-0.4942367
0,115,65,30,-1.7784510
0,115,14,98,-0.4348082
0,115,96,88,-0.6745968
0,115,36,71,0.8675476
0,115,29,7,0.6883066
0,115,18,58,0.2661403
0,116,82,27,0.4514263
0,116,94,7,0.0667129
0,116,72,9,0.3264382
0,116,42,70,0.0813216
0,116,59,33,-0.9947589
0,116,76,36,-1.8029460
0,116,34,85,-0.0767312
0,116,10,32,-0.2486316
0,116,97,42,-2.0726220
0,116,80,24,0.1628717
0,117,84,74,-1.3750290
0,117,95,92,0.1198318
0,117,51,6,0.6078197
0,117,5,80,-0.3714715
0,117,39,81,0.4273017
0,117,86,52,-1.5373180
0,117,69,29,-1.7433510
0,117,99,21,1.3394870
0,117,15,5,0.4104911
0,117,35,61,-0.4590388
0,118,96,92,0.7426245
0,118,16,48,-0.4805007
0,118,4,56,0.0184462
0,118,27,4,1.2277820
0,118,14,4,0.1253039
0,118,53,79,-0.1006742
0,118,73,41,-1.0851250
0,118,61,82,0.3462006
0,118,81,97,-1.2054660
0,118,28,10,1.2287670
0,119,56,71,-0.2002393
0,119,58,93,0.6613471
0,119,64,8,0.6386195
0,119,43,69,-0.4038815
0,119,48,10,0.7920891
0,119,5,81,0.2533439
0,119,61,86,-1.1579950
0,119,74,29,-0.6372240
0,119,64,76,-0.3444383
0,119,51,40,-0.7453823
0,120,90,81,1.0465190
0,120,97,42,-2.0726220
0,120,84,94,-0.3287730
0,120,14,29,0.1632858
0,120,87,7,1.3532990
0,120,28,10,1.2287670
0,120,46,71,-0.3032351
0,120,67,60,0.7814047
0,120,76,0,1.1375840
0,120,94,71,-1.1190610
0,121,32,70,-0.5681820
0,121,84,14,-0.1101305
0,121,53,9,0.7919101
0,121,45,30,-0.8576064
0,121,40,47,-0.6105808
0,121,89,62,-0.8223664
0,121,22,24,-1.0962150
0,121,60,82,0.1123043
0,121,2,55,-0.1337548
0,121,23,50,-0.0951067
0,122,32,84,-0.1229733
0,122,84,8,1.4705580
0,122,59,37,-1.5185270
0,122,59,42,-1.0351260
0,122,84,27,0.7383790
0,122,11,76,1.1217920
0,122,27,32,-0.4344283
0,122,96,74,-0.0084041
0,122,90,57,-1.0108600
0,122,88,55,-0.5134919
0,123,11,16,-1.3208990
0,123,21,41,-0.9873539
0,123,89,6,1.7398030
0,123,33,59,-0.2882246
0,123,98,11,-0.4528977
0,123,38,1,0.8868890
0,123,48,46,-1.4116210
0,123,97,42,-2.0726220
0,123,90,37,-0.7870140
0,123,59,46,-1.8582050
0,124,26,70,-0.9270418
0,124,87,70,-1.3845690
0,124,8,7,0.9094576
0,124,25,92,-0.4852487
0,124,99,84,0.5328838
0,124,40,61,-1.4180520
0,124,21,42,-0.6910919
0,124,64,82,0.5306967
0,124,33,1,0.7210498
0,124,27,52,0.1858603
0,125,27,22,-0.1269560
0,125,66,69,0.2649253
0,125,70,59,0.4357112
0,125,88,70,-1.0738630
0,125,65,89,-1.2533460
0,125,17,89,-0.9559348
0,125,59,43,-1.0708720
0,125,29,30,-1.0974100
0,125,24,15,-1.6747690
0,125,2,12,-1.4292150
0,126,54,79,-0.1489721
0,126,0,43,-0.3848768
0,126,46,42,-0.7655934
0,126,95,53,-0.8427899
0,126,99,51,-0.8210844
0,126,59,33,-0.9947589
0,126,55,27,-1.6368820
0,126,21,27,0.2670455
0,126,50,68,-1.3509760
0,126,61,46,-0.5286387
0,127,54,69,-0.6738194
0,127,2,77,0.2445149
0,127,17,46,-0.0224281
0,127,1,23,-0.8523457
0,127,54,64,-0.6485219
0,127,95,23,1.0758130
0,127,31,73,-1.4337620
0,127,21,10,-0.3094577
0,127,31,8,-0.0390794
0,127,53,35,-1.4641500
0,128,58,5,0.6954307
0,128,70,75,-0.4990118
0,128,39,57,-1.4853160
0,128,7,67,-1.2310530
0,128,88,23,0.8961031
0,128,63,45,-0.7654404
0,128,6,90,-1.0307210
0,128,49,38,-0.9107673
0,128,34,73,0.6626639
0,128,18,23,-1.1632210
0,129,6,26,0.4897118
0,129,81,28,-0.2015990
0,129,9,83,-0.4165009
0,129,4,47,0.7687781
0,129,18,53,0.4907439
0,129,91,2,0.3032379
0,129,92,11,-0.0439860
0,129,42,43,-0.2372621
0,129,63,11,1.4888090
0,129,20,25,-0.5794122
0,130,88,86,-0.2304110
0,130,6,16,-0.6098780
0,130,93,11,0.2347248
0,130,25,8,1.7478710
0,130,4,90,0.0767031
0,130,95,47,-2.0492920
0,130,0,29,-0.5195984
0,130,48,55,-1.5438390
0,130,93,50,-1.8439830
0,130,53,56,-0.0970634
0,131,24,36,0.1283946
0,131,44,69,-0.6327293
0,131,21,18,-1.6492160
0,131,68,6,0.8464827
0,131,74,85,-2.0026400
0,131,36,4,0.4526500
0,131,4,97,0.1220040
0,131,40,70,0.6093859
0,131,10,49,0.3335984
0,131,20,94,0.8045675
0,132,44,50,-2.1668470
0,132,66,37,-1.3583960
0,132,12,81,-0.6673848
0,132,43,13,1.3547990
0,132,86,52,-1.5373180
0,132,85,68,-0.5197823
0,132,90,91,-1.3839170
0,132,6,30,0.9146854
0,132,46,69,-1.0248310
0,132,11,37,-0.7484453
0,133,25,16,-0.9871829
0,133,16,31,0.6713986
0,133,12,2,0.2850310
0,133,23,76,-0.3669856
0,133,59,60,0.7724171
0,133,97,78,0.3514311
0,133,55,48,-1.9882480
0,133,61,11,0.6980784
0,133,61,52,-0.1682405
0,133,10,64,0.0840896
0,134,53,76,0.0043984
0,134,48,38,-0.8881673
0,134,89,27,1.4084080
0,134,32,23,-0.1797828
0,134,78,4,0.9329311
0,134,80,51,0.8624151
0,134,8,6,0.8772662
0,134,16,38,-0.6905032
0,134,11,23,1.0104640
0,134,59,40,-0.7985120
0,135,86,87,-0.7476947
0,135,83,90,-0.9404118
0,135,37,75,0.3689062
0,135,17,95,0.4820685
0,135,93,32,0.7927689
0,135,98,51,-0.7689613
0,135,47,10,0.3821159
0,135,20,86,0.4003909
0,135,59,16,-0.7259963
0,135,26,30,0.0733729
0,136,48,15,0.8304504
0,136,85,91,-0.7369772
0,136,32,1,0.7392778
0,136,47,41,-0.9803000
0,136,99,32,-0.4073029
0,136,70,7,0.4647917
0,136,42,35,-2.3787530
0,136,8,51,0.6065340
0,136,81,38,-0.0846750
0,136,96,66,-0.4315959
0,137,95,25,0.6858770
0,137,92,52,-2.2032010
0,137,50,9,1.0859640
0,137,42,6,0.6000827
0,137,21,10,-0.3094577
0,137,70,16,-0.6522497
0,137,73,66,0.5006508
0,137,40,19,1.4247550
0,137,89,47,-0.1128917
0,137,8,95,-1.6005600
0,138,21,92,0.1222754
0,138,18,24,-0.5509457
0,138,75,52,-0.2398598
0,138,5,94,-1.2069800
0,138,55,12,0.3214060
0,138,42,52,-1.5856610
0,138,96,21,0.0792310
0,138,49,43,-0.5487186
0,138,77,78,-1.3641800
0,138,87,32,-0.2273219
0,139,9,5,0.5753971
0,139,54,49,-1.3102790
0,139,65,76,0.0568793
0,139,25,81,-0.7628470
0,139,93,14,0.0170328
0,139,20,66,-1.0448330
0,139,20,16,-1.3245240
0,139,0,82,0.0505890
0,139,77,60,0.8417816
0,139,33,28,-1.5549840
0,140,61,85,-0.3583625
0,140,62,16,-0.0941114
0,140,17,55,1.1804560
0,140,30,31,-0.7160478
0,140,1,97,0.8461703
0,140,23,70,-0.6470145
0,140,50,58,-0.7373806
0,140,44,55,-2.6388340
0,140,79,23,-0.9988528
0,140,43,68,-1.0260640
0,141,78,0,0.2198781
0,141,91,79,0.4231655
0,141,15,82,-1.1381690
0,141,72,19,-0.6853991
0,141,4,83,0.3639515
0,141,24,89,0.1540274
0,141,70,94,-1.0355890
0,141,6,39,-1.4242730
0,141,48,6,1.0267310
0,141,86,23,0.8935508
0,142,64,47,-0.9334320
0,142,70,91,-1.3606170
0,142,58,34,-1.4698560
0,142,67,3,0.0533696
0,142,1,57,0.4155916
0,142,69,37,-2.1387280
0,142,53,50,-1.0928440
0,142,26,57,1.4207800
0,142,50,0,0.4441330
0,142,73,16,0.2144630
0,143,6,75,0.6948919
0,143,62,86,-0.8338755
0,143,80,14,0.4655161
0,143,56,75,-0.2882646
0,143,23,41,-1.5703650
0,143,41,19,1.0112610
0,143,92,16,-0.1062714
0,143,95,80,0.6899146
0,143,89,48,-0.4249689
0,143,61,20,-0.3736096
0,144,75,8,1.8841520
0,144,19,76,-0.2499185
0,144,65,96,-0.5828122
0,144,84,74,-1.3750290
0,144,25,89,0.3664628
0,144,54,6,0.1954340
0,144,99,98,0.0615150
0,144,0,89,-0.4000105
0,144,12,37,-0.7918537
0,144,26,82,-1.4261270
0,145,79,88,-1.5876970
0,145,0,48,0.1174150
0,145,1,73,-0.9802745
0,145,67,98,-0.1597829
0,145,72,51,-0.3265153
0,145,18,52,-0.1939709
0,145,24,77,-0.6742247
0,145,19,79,-1.2285540
0,145,13,5,0.6670588
0,145,1,39,-0.2882184
0,146,35,85,0.4861755
0,146,81,21,-0.3900866
0,146,19,99,-0.3333834
0,146,62,10,0.9764839
0,146,18,12,-2.3822160
0,146,68,32,-1.4453140
0,146,58,63,-0.7801151
0,146,48,28,-0.4494786
0,146,48,47,-0.8928430
0,146,45,1,0.7158641
0,147,58,92,0.6975588
0,147,44,58,-1.8071390
0,147,90,38,-0.6513907
0,147,64,90,-0.8882891
0,147,13,0,0.8494510
0,147,22,30,0.1634856
0,147,29,69,-1.0652110
0,147,59,68,0.1978975
0,147,71,76,-0.7517054
0,147,49,62,-0.4546085
0,148,9,75,0.9946835
0,148,41,86,0.5923679
0,148,53,98,1.5724040
0,148,18,88,-0.2629402
0,148,54,27,-1.0305080
0,148,31,33,-0.6787973
0,148,96,21,0.0792310
0,148,21,63,-0.4601652
0,148,53,84,-0.6646564
0,148,3,10,0.0269887
0,149,78,27,-0.6364667
0,149,2,83,-0.0994193
0,149,76,2,1.2350060
0,149,90,92,-1.5594930
0,149,33,69,-0.1077204
0,149,41,30,-0.4125680
0,149,51,4,0.1973720
0,149,64,76,-0.3444383
0,149,41,59,-1.5498910
0,149,37,41,-0.0567341
0,150,62,61,1.2594710
0,150,98,99,0.0365888
0,150,36,24,1.0672670
0,150,2,42,-0.8480851
0,150,70,41,-1.4931910
0,150,15,43,-1.3801960
0,150,85,84,-0.3332417
0,150,54,3,-0.3871796
0,150,70,40,-2.0839350
0,150,43,56,-2.4326460
0,151,53,18,-0.0932883
0,151,33,75,0.0993596
0,151,98,67,-0.5123789
0,151,84,35,0.5572886
0,151,52,14,-0.1136904
0,151,89,71,-1.2787310
0,151,8,9,-0.1367704
0,151,86,34,-0.4757476
0,151,68,34,-1.6465540
0,151,7,19,-0.3134683
0,152,86,68,-0.3826107
0,152,33,54,0.8499847
0,152,26,31,0.0235735
0,152,93,83,0.2875740
0,152,63,56,0.6397043
0,152,51,99,0.4468722
0,152,44,69,-0.6327293
0,152,2,2,1.1862710
0,152,16,89,-1.5579140
0,152,79,29,-0.2856345
0,153,23,70,-0.6470145
0,153,36,21,0.8107886
0,153,5,81,0.2533439
0,153,10,62,0.5128402
0,153,75,34,-2.0066190
0,153,9,76,1.1556660
0,153,86,53,-0.8934311
0,153,6,19,0.0234610
0,153,92,52,-2.2032010
0,153,96,41,-0.8928306
0,154,32,26,-1.1263320
0,154,39,26,-0.3650842
0,154,13,30,0.9982309
0,154,57,56,-0.1909627
0,154,32,1,0.7392778
0,154,26,41,-1.8753500
0,154,63,94,-0.1976550
0,154,80,66,-0.3133251
0,154,21,99,-0.1315112
0,154,97,75,0.1449301
0,155,97,59,-0.8787154
0,155,73,25,-0.9484209
0,155,16,55,0.8063590
0,155,53,4,-0.0201687
0,155,24,84,-0.0980195
0,155,89,62,-0.8223664
0,155,24,53,0.8110584
0,155,68,72,1.4097160
0,155,78,64,0.5579233
0,155,96,19,-0.4683974
0,156,13,71,0.3818631
0,156,52,5,0.7559621
0,156,44,34,-1.1542410
0,156,15,41,-1.5211490
0,156,80,71,-0.7906400
0,156,97,95,-0.1383603
0,156,6,34,0.4595488
0,156,57,96,0.6708866
0,156,38,23,0.5088519
0,156,60,56,-0.0484088
0,157,99,68,0.3023895
0,157,79,35,-0.3019581
0,157,41,82,0.3500375
0,157,57,73,0.7325519
0,157,34,92,-0.6309281
0,157,61,4,0.6979138
0,157,37,58,-0.9348800
0,157,13,50,-0.1265948
0,157,63,8,0.4963791
0,157,61,5,0.6102086
0,158,24,28,0.3731712
0,158,35,75,0.2106046
0,158,76,72,-0.4056831
0,158,99,61,-0.1059941
0,158,94,71,-1.1190610
0,158,44,97,-0.2918035
0,158,90,2,0.8706132
0,158,22,32,0.0454880
0,158,6,19,0.0234610
0,158,90,89,-0.6453823
0,159,91,44,-0.4255495
0,159,43,66,-1.8637710
0,159,44,41,-1.0070100
0,159,59,8,0.4514038
0,159,17,31,1.3678000
0,159,40,13,1.3698700
0,159,41,28,-0.4502542
0,159,91,47,-0.3616539
0,159,35,66,-0.4432308
0,159,75,21,-0.8186956
0,160,12,77,0.5613657
0,160,96,51,-1.2577360
0,160,40,23,1.0743920
0,160,68,68,1.4890190
0,160,75,8,1.8841520
0,160,45,64,-2.5402660
0,160,27,82,-0.9841965
0,160,43,46,-1.6967790
0,160,21,80,-1.3424730
0,160,77,52,-0.5411057
0,161,43,21,1.0463960
0,161,84,13,0.1292212
0,161,5,3,1.6061130
0,161,61,93,0.1959368
0,161,99,54,-1.5342500
0,161,58,7,0.8686570
0,161,59,40,-0.7985120
0,161,96,64,-0.0168744
0,161,66,4,1.1447570
0,161,21,22,-0.7730626
0,162,61,48,-0.6223388
0,162,11,61,0.1609763
0,162,50,1,0.0919166
0,162,7,12,-0.4340270
0,162,64,2,0.2014960
0,162,57,88,-0.4228548
0,162,65,15,-0.3278312
0,162,95,59,-0.8304210
0,162,75,75,-0.7577456
0,162,21,11,-0.2473810
0,163,65,80,-0.1121485
0,163,5,65,0.7113782
0,163,43,31,-1.2029840
0,163,89,27,1.4084080
0,163,0,4,0.0115497
0,163,74,55,0.1879270
0,163,41,19,1.0112610
0,163,12,95,-0.0720573
0,163,47,41,-0.9803000
0,163,38,88,-0.5027313
0,164,28,81,-1.2214300
0,164,15,86,-0.2291216
0,164,71,56,1.1208310
0,164,62,17,0.0363053
0,164,5,49,0.7877360
0,164,39,83,0.9566153
0,164,57,60,-0.0562185
0,164,42,39,-0.7996343
0,164,86,57,-0.6809266
0,164,1,58,0.4179283
0,165,75,68,1.5828870
0,165,11,91,-0.3779869
0,165,11,89,-0.1295771
0,165,53,75,-0.5626241
0,165,61,24,-1.7895290
0,165,67,9,1.0417530
0,165,53,89,-0.2371978
0,165,1,17,-0.4237050
0,165,11,34,-0.7039238
0,165,26,73,-0.3316624
0,166,45,50,-2.3340470
0,166,63,22,-0.9191008
0,166,46,3,0.8102492
0,166,5,6,0.7926864
0,166,86,93,-0.9912520
0,166,56,38,-1.7837150
0,166,90,86,-0.5380920
0,166,53,86,-1.0258990
0,166,55,81,0.0546385
0,166,27,2,0.5803383
0,167,90,17,0.5283316
0,167,3,29,0.0341973
0,167,70,48,-0.7856170
0,167,23,41,-1.5703650
0,167,88,8,0.9932488
0,167,93,90,-0.7992288
0,167,55,55,0.3268044
0,167,72,38,-2.3696830
0,167,48,71,-0.3647999
0,167,19,7,1.0118770
0,168,55,1,-0.4654967
0,168,29,77,0.1688842
0,168,8,58,0.6440085
0,168,47,37,-0.4547944
0,168,73,3,1.3141720
0,168,67,72,0.6041150
0,168,45,57,-1.8941850
0,168,33,67,-0.6079729
0,168,63,65,0.9035527
0,168,2,8,-0.0264193
0,169,26,30,0.0733729
0,169,66,4,1.1447570
0,169,53,54,0.0516469
0,169,99,82,0.7717067
0,169,80,16,0.3840555
0,169,44,5,0.9866073
0,169,92,59,-0.5487359
0,169,78,93,0.1454416
0,169,19,50,0.8085782
0,169,55,37,-1.7057930
0,170,62,93,0.3716097
0,170,75,33,-1.6382330
0,170,90,61,-0.5762182
0,170,39,50,-0.0059138
0,170,1,93,0.5619116
0,170,77,23,-0.8807254
0,170,0,26,-0.1921811
0,170,49,25,-0.6786468
0,170,31,65,-1.1394050
0,170,27,32,-0.4344283
0,171,53,81,-1.0496590
0,171,77,61,0.5423336
0,171,84,93,-1.1191950
0,171,86,28,0.7475164
0,171,33,4,-0.5329556
0,171,59,51,-1.2987080
0,171,54,1,-0.5052449
0,171,23,38,-0.2342446
0,171,19,39,-0.2284664
0,171,98,3,-0.3656942
0,172,90,11,-0.5045460
0,172,12,7,-0.5366799
0,172,41,10,0.9965944
