Observed,strata,x-val,y-val,resource,StepLength,Bearing,CosTA
0,27,80,97,-1.280714,47.0956474,1.634539639,-0.991081826
0,27,64,43,-1.031942,20.2484567,-2.788602266,0.154967769
0,27,93,59,-0.506288,13.453624,0.732815102,-0.510201913
0,27,74,42,-1.509988,12.0415946,-2.414950313,0.504883315
0,27,91,51,-2.586931,8.0622577,0.124354995,0.072975638
0,27,75,31,-1.432729,20.6155281,-1.969318772,0.8276336
0,27,87,59,-0.7704437,9.8488578,1.152571997,-0.81641564
0,27,95,50,-1.879379,12,0,0.196116135
0,27,78,73,-1.042695,23.5372046,1.78485701,-0.99986114
0,27,80,56,-0.1341743,6.7082039,2.034443936,-0.964763821
0,28,67,35,-0.8904641,26.5706605,-1.916351907,-0.576562141
0,28,62,18,-0.2434754,44.2718872,-1.892546881,-0.595846924
0,28,22,80,-1.596615,57.5847202,2.786887002,0.822294609
0,28,61,72,-0.3852786,19.2093727,2.466851711,0.959568982
0,28,77,61,0.5423336,1.4142136,0.785398163,0.173785334
0,28,74,62,0.8112846,2.8284271,2.35619449,0.984783559
0,28,59,54,-0.3518857,18.0277564,-2.802300039,0.268112583
0,28,72,66,0.4782604,7.2111026,2.15879893,0.999741836
0,28,86,60,-0.8911646,10,0,-0.573462344
0,28,87,33,-0.3087782,29.1547595,-1.183920609,-0.97504998
0,29,94,33,0.9136034,38.6005181,-1.281820917,-0.621843862
0,29,84,82,-0.6748714,12.0415946,1.487655095,0.864025551
0,29,65,88,-1.029494,25.4558441,2.35619449,0.173785334
0,29,50,91,-0.5280451,39.1152144,2.574863436,-0.043982554
0,29,72,89,-1.816479,21.9544984,2.095592098,0.421659404
0,29,55,36,-2.022517,44.0454311,-2.259720715,-0.996944061
0,29,82,60,-0.6378668,10.0498756,-1.670464979,-0.872227864
0,29,72,85,-1.606381,18.6010752,2.203545162,0.321507921
0,29,88,71,-0.9572144,5.0990195,0.19739556,0.722990691
0,29,84,25,0.3449052,45.0111097,-1.548577761,-0.806289254
0,30,90,92,-1.559493,18.0277564,0.339292614,-0.217552982
0,30,44,72,-0.5520614,32.2024844,-2.691833041,0.108624942
0,30,86,99,0.1539444,18.3847763,0.785398163,0.224859507
0,30,10,13,-1.284565,96.4261375,-2.282797164,-0.295707613
0,30,54,18,-0.6456011,70.6045324,-1.843259476,-0.674091353
0,30,88,68,-1.432058,23.430749,-0.876058051,-0.990747395
0,30,63,54,0.8094652,33.5261092,-1.873681195,-0.651311972
0,30,44,98,-0.8029554,31.3847097,2.749252509,0.813961613
0,30,36,67,-0.4435879,41.5932687,-2.667192771,0.084099979
0,30,43,87,0.7882729,30.016662,3.108271658,0.557955661
0,31,99,89,0.3415613,16.2788206,0.18534795,0.982872187
0,31,77,60,0.8417816,26.6833281,-1.797595175,-0.224859507
0,31,92,52,-2.203201,35.1710108,-1.312025435,0.25589256
0,31,69,91,-1.024195,14.8660687,2.798568713,-0.941741912
0,31,97,87,-0.9387844,14.0356688,0.071307465,0.9974587
0,31,78,81,-1.507097,7.0710678,-2.35619449,-0.707106781
0,31,57,95,0.3793481,27.513633,2.808348352,-0.944986073
0,31,90,72,-0.8552133,15.6524758,-1.107148718,0.447213595
0,31,65,27,-0.9986217,61.6846821,-1.866911473,-0.291806643
0,31,85,67,-0.474645,19.1049732,-1.465919388,0.104684785
0,32,91,56,-1.232001,25,-1.570796327,0.52999894
0,32,95,82,0.2748918,4.1231056,0.244978663,0.694135571
0,32,74,92,-1.741875,20.2484567,2.567287823,-0.999876671
0,32,97,89,0.1963115,10,0.927295218,0.08479983
0,32,71,61,0.8767631,28.2842712,-2.35619449,-0.224859507
0,32,97,42,-2.072622,39.4588393,-1.418146998,0.652780186
0,32,91,73,-0.7649382,8,-1.570796327,0.52999894
0,32,63,83,0.8324365,28.0713377,3.070285189,-0.883604147
0,32,96,88,-0.6745968,8.6023253,0.950546841,0.061611125
0,32,79,55,0.138174,28.6356421,-2.003204102,0.125856888
0,33,67,38,-1.179628,15.0332964,-1.637364491,0.813237026
0,33,92,79,0.2715527,35.383612,0.825376851,-0.998333035
0,33,57,26,-0.7924328,29.1547595,-1.957672045,0.955101089
0,33,71,84,-1.486948,31.144823,1.474322552,-0.830273852
0,33,51,23,-2.192821,34.4818793,-2.086345334,0.985223501
0,33,83,57,-0.6311019,15.5241747,0.260602392,-0.812410103
0,33,70,44,-1.179821,9.2195445,-1.352127381,0.616631057
0,33,55,48,-1.988248,13.9283883,-2.77441882,0.869823811
0,33,74,65,0.9701193,13.4164079,1.107148718,-0.975011473
0,33,71,40,-2.361441,13.3416641,-1.343997479,0.610210465
0,34,55,24,-1.194682,35.1710108,-1.829567219,-0.595015145
0,34,64,49,-0.7575519,9,-1.570796327,-0.780868809
0,34,93,25,0.151814,43.9317653,-0.849825003,-0.998931566
0,34,75,39,-1.319604,21.9544984,-1.046000555,-0.98877927
0,34,60,57,0.3580576,4.1231056,-2.89661399,0.41665471
0,34,64,39,-0.4808663,19,-1.570796327,-0.780868809
0,34,63,70,-0.3851293,12.0415946,1.653937559,0.8300496
0,34,54,63,-0.3680118,11.1803399,2.677945045,0.907959385
0,34,74,44,-1.308361,17.2046505,-0.950546841,-0.998515708
0,34,67,34,-1.52811,24.1867732,-1.446441332,-0.852322729
0,35,78,59,0.9935673,12.3693169,-0.244978663,0.216930458
0,35,50,53,-0.6997847,18.3575598,-2.629203193,-0.828283413
0,35,77,44,-1.120835,21.0950231,-1.022246924,-0.52999894
0,35,72,73,0.6051304,12.5299641,1.071449605,0.999362854
0,35,73,63,1.032206,7.0710678,0.141897055,0.569209979
0,35,76,77,-1.354815,18.0277564,0.982793723,0.992277877
0,35,49,40,-1.252031,27.8028775,-2.228684932,-0.981194456
0,35,38,34,-1.143502,39.5979797,-2.35619449,-0.948683298
0,35,21,56,0.8408691,45.3982379,-3.009041121,-0.561501418
0,35,76,26,-0.5344159,37.3630834,-1.299849476,-0.742102643
0,36,51,88,-0.8666096,19.2093727,2.245537269,0.917722117
0,36,52,70,-0.8591511,11.4017543,-2.875340604,-1.83772E-16
0,36,75,91,-1.583205,21.6333077,0.982793723,0.656780745
0,36,53,75,-0.5626241,10.198039,2.944197094,0.447213595
0,36,76,99,-0.972663,29.0688837,1.107148718,0.745241314
0,36,40,76,-0.305513,23.194827,3.011890116,0.385689093
0,36,80,77,-0.7577861,17.4642492,0.231090667,-0.035154137
0,36,51,87,-0.6831638,18.4390889,2.279422599,0.903737839
0,36,54,83,-1.228864,13.453624,2.303611429,0.893119566
0,36,80,66,-0.3133251,18.3847763,-0.390607044,-0.61063254
0,37,61,61,1.630086,7.6157731,-2.736700867,-0.102028865
0,37,68,92,-0.3712591,28,1.570796327,-0.874157276
0,37,46,56,-2.445065,23.4093998,-2.79282165,-0.157666848
0,37,99,79,0.2833421,34.4383507,0.450661326,0.056407223
0,37,81,19,0.2376457,46.8401537,-1.289564125,0.974600464
0,37,45,74,0.6947181,25.0798724,2.731465313,-0.793917922
0,37,30,93,-0.0607176,47.8016736,2.489723539,-0.91639035
0,37,46,46,-1.449105,28.4253408,-2.455863143,0.17768253
0,37,68,95,-1.16438,31,1.570796327,-0.874157276
0,37,13,25,1.052419,67.4240313,-2.52479143,0.109482812
0,38,64,89,-0.5986598,18,1.570796327,0.868243142
0,38,33,48,0.9192784,38.6005181,-2.503272846,-0.118891803
0,38,90,64,-1.33984,26.925824,-0.262994732,-0.704799763
0,38,68,89,-1.570585,18.4390889,1.352127381,0.739940073
0,38,70,60,0.956415,12.5299641,-1.071449605,-0.999803998
0,38,80,24,0.1628717,49.6487663,-1.242676432,-0.981809907
0,38,42,44,-0.7284713,34.8281495,-2.254505638,-0.359694912
0,38,22,91,-0.3873164,46.5188134,2.697173444,0.821231142
0,38,36,46,1.519045,37.5366488,-2.412737927,-0.208174905
0,38,73,84,-1.905218,15.8113883,0.965251663,0.431455497
0,39,65,57,-0.0667129,9.2195445,-1.789465273,0.725463699
0,39,68,84,-0.3743168,18.0277564,1.515297822,-0.8276336
0,39,92,76,0.2957562,26.925824,0.380506377,0.159232439
0,39,48,85,-0.3200923,26.8700577,2.35619449,-0.9701425
0,39,75,74,-0.4843892,11.3137085,0.785398163,-0.242535625
0,39,48,68,-2.221362,19.1049732,3.036715715,-0.601435296
0,39,86,48,-0.9405054,26.1725047,-0.758377714,0.963235745
0,39,69,70,1.430079,4.472136,1.107148718,-0.536875492
0,39,78,64,0.5579233,11.1803399,-0.1798535,0.65958989
0,39,61,75,-0.0991149,10.8166538,2.15879893,-0.998868138
0,40,71,68,0.7177114,5.8309519,1.030376827,-0.650791373
0,40,50,47,-1.534864,24.0831892,-2.414950313,0.393919299
0,40,84,39,-1.569069,28.8444102,-0.982793723,0.964763821
0,40,70,35,-2.70008,28.0713377,-1.499488862,0.968802704
0,40,86,97,0.157219,38.4707681,1.083897095,-0.690475747
0,40,92,89,-0.6372329,35.383612,0.825376851,-0.482604754
0,40,73,70,0.8904329,8.6023253,0.950546841,-0.588171698
0,40,67,40,-1.037603,23.0217289,-1.614247222,0.934051835
0,40,84,79,-1.405334,22.627417,0.785398163,-0.447213595
0,40,63,40,-0.5726132,23.5372046,-1.78485701,0.859854744
0,41,76,55,0.2555708,19.2093727,-0.896055385,-0.987919526
0,41,62,65,0.9198815,5.3851648,-1.951302704,-0.621882144
0,41,21,44,-0.4065624,50.2493781,-2.597760197,-0.024683835
0,41,72,84,-2.009287,16.1245155,1.051650213,0.507692308
0,41,56,8,0.5811139,62.5139984,-1.699119554,-0.797612768
0,41,30,55,0.7304555,37.1618084,-2.726100558,0.103468506
0,41,69,86,-1.304727,16.7630546,1.267911458,0.680734857
0,41,60,32,-1.032159,38.2099463,-1.675673266,-0.811534341
0,41,23,84,-0.1072384,43.324358,2.812542959,0.750088447
0,41,76,54,0.2883504,20,-0.927295218,-0.992277877
0,42,55,66,-0.6059791,12.0415946,-2.414950313,-0.664363839
0,42,69,71,1.181635,5.8309519,-0.5404195,-0.514495755
0,42,93,53,-1.34086,35.8050276,-0.626742901,-0.586509812
0,42,54,67,0.1945684,12.2065556,-2.530866689,-0.573462344
0,42,60,80,0.0556289,7.2111026,2.15879893,0.832050294
0,42,77,81,-1.239281,14.7648231,0.493941369,0.474099823
0,42,48,75,0.2884717,16.0312195,3.079173844,0.062378286
0,42,79,76,-0.7426302,15.132746,0.132551532,0.13216372
0,42,29,62,-0.2216401,37,-2.811295299,-0.324324324
0,42,72,98,-0.2466157,25.2982213,1.249045772,0.948683298
0,43,74,92,-1.741875,16.643317,0.57133748,0.152515596
0,43,80,1,0.3415996,84.4037914,-1.331564727,-0.984023525
0,43,71,81,-2.094063,11.1803399,-0.1798535,-0.563054995
0,43,56,70,-0.8221593,13.6014705,-1.869295258,-0.753962321
0,43,53,12,-0.0419566,71.3442359,-1.66907028,-0.869553789
0,43,36,92,0.2522453,25.6320112,2.782821983,0.701139952
0,43,51,24,-1.703205,59.6824932,-1.722171771,-0.842116883
0,43,63,76,-0.0372458,7.6157731,-1.165904541,-0.999911123
0,43,0,77,0.3457948,60.2992537,-3.041924001,0.313195231
0,43,12,31,0.0845908,70.7672241,-2.316215803,-0.395996233
0,44,54,69,-0.6738194,29.8328678,-1.807645088,-0.985537256
0,44,19,95,0.298233,42.1070065,-3.070285189,-0.137439215
0,44,49,77,0.0562355,24.1867732,-2.089942441,-0.899322792
0,44,73,92,-0.906105,13.4164079,-0.463647609,-0.386726676
0,44,48,73,-0.6099113,28.1780056,-2.050315619,-0.915940484
0,44,69,73,0.631713,26.2488095,-1.261093382,-0.930041298
0,44,85,83,-0.2738248,28.3019434,-0.558599315,-0.472417068
0,44,79,95,-0.7190448,18.2482876,-0.165148677,-0.098420922
0,44,92,96,-1.050607,31.0644491,-0.064426839,0.002141323
0,44,45,69,-1.110919,33.1209903,-2.074962288,-0.905772245
0,45,46,34,-0.1989223,62,-1.570796327,0.13216372
0,45,51,92,-0.2633951,6.4031242,-0.674740942,-0.691456929
0,45,20,91,0.2275044,26.4764046,-2.951604366,0.998350963
0,45,64,92,-0.8994908,18.4390889,-0.218668946,-0.938953514
0,45,12,92,-0.5297978,34.2344855,-3.024483909,0.999880763
0,45,65,71,0.8586032,31.4006369,-0.920925877,-0.49455166
0,45,54,94,0.1468989,8.2462113,-0.244978663,-0.929577903
0,45,37,88,-0.5628856,12.0415946,-2.414950313,0.828657766
0,45,98,70,-0.1398069,58.1377674,-0.463647609,-0.827475774
0,45,40,98,0.2629114,6.3245553,2.819842099,0.898567516
0,46,67,94,-0.9958943,26.4764046,-0.189988288,-0.939224764
0,46,52,93,-0.0170659,12.5299641,-0.499346722,-0.999156632
0,46,54,97,0.7149039,13.1529464,-0.152649328,-0.925754515
0,46,68,65,1.560281,43.4165867,-0.899652491,-0.936166746
0,46,23,90,-0.3130005,20.1246118,-2.677945045,0.536875492
0,46,54,91,0.8562801,15.2643375,-0.551654983,-0.999936883
0,46,59,78,0.0415604,27.6586334,-0.862170055,-0.948683298
0,46,66,86,-0.5296652,28.1780056,-0.479519292,-0.998146155
0,46,34,89,-0.403634,12.2065556,-2.181522291,0.070248558
0,46,6,83,0.4343854,38.4837628,-2.712814626,0.565961297
0,47,41,86,0.5923679,4.2426407,-2.35619449,0.474099823
0,47,27,80,-0.9575923,19.2353841,-2.654693422,0.194200568
0,47,30,32,-0.3560418,58.6941224,-1.811642782,0.861640413
0,47,39,91,0.2726193,5.3851648,2.761086276,-0.622523566
0,47,38,89,-0.7955176,6,3.141592654,-0.287347886
0,47,29,84,-0.3874343,15.8113883,-2.819842099,0.030289127
0,47,58,70,0.104192,23.6008474,-0.935769591,0.941558131
0,47,11,94,-0.7399476,33.3766385,2.991221226,-0.42759284
0,47,47,88,0.0210704,3.1622777,-0.321750554,0.575493406
0,47,51,91,0.0167957,7.2801099,0.278299659,0.013156756
0,48,68,81,-1.509635,24.3515913,-0.334736837,0.944496797
0,48,71,74,0.4710162,30.016662,-0.523278322,0.866185586
0,48,58,93,0.6613471,13.6014705,0.298498932,0.955779009
0,48,77,97,-0.7877753,32.984845,0.244978663,0.9701425
0,48,46,69,-1.024831,20.0249844,-1.520837931,0.049937617
0,48,87,60,-0.4011909,51.0392006,-0.604305507,0.822896901
0,48,90,41,-0.8029376,65.7951366,-0.817645046,0.683941129
0,48,32,33,-0.4216104,57.4891294,-1.798898955,-0.226129707
0,48,59,69,0.1663349,24.4131112,-0.960070362,0.573462344
0,48,82,47,-0.7885506,55.9732079,-0.848604995,0.661030543
0,49,1,96,0.4453409,42.9534632,2.93049932,0.543251278
0,49,48,96,0.261517,10.2956301,1.063697822,-0.961523948
0,49,50,63,-0.5893927,25,-1.287002218,0.480832611
0,49,41,97,0.5261304,10.198039,1.768191887,-0.554700196
0,49,66,92,-0.2643448,23.5372046,0.214060684,-0.841178475
0,49,27,90,-0.4562958,16.2788206,2.956244704,0.564683916
0,49,28,96,-0.1911079,17.4928557,2.601173153,0.242535625
0,49,40,77,-0.284214,10.4403065,-1.862253121,0.8804711
0,49,44,80,-0.0710021,7.0710678,-1.428899272,0.6
0,49,65,41,-1.566069,50.9901951,-1.124690778,0.332820118
0,50,32,94,0.0925585,20.6155281,2.459276099,-0.981290749
0,50,43,87,0.7882729,7.8102497,2.265534603,-1
0,50,46,74,-0.0594131,7.2801099,-1.849095986,0.562790977
0,50,25,89,0.3664628,24.3515913,2.806855816,-0.85702865
0,50,61,55,0.1662692,29.0688837,-1.107148718,0.973417168
0,50,61,66,0.5492353,19.8494332,-0.856705628,0.999812748
0,50,82,81,-0.2786146,34,0,0.6401844
0,50,97,55,-1.244096,55.470713,-0.487836439,0.925583719
0,50,94,53,-1.210574,53.8516481,-0.546788841,0.946278898
0,50,0,92,0.7160761,49.244289,2.916315874,-0.795610741
0,51,67,49,-0.6145507,20.808652,-0.956133375,0.984193446
0,51,62,83,1.010252,18.3847763,1.180189283,-0.676914144
0,51,66,36,-1.557995,31.9530906,-1.219351533,0.996374175
0,51,54,76,-0.2081724,10.0498756,1.670464979,-0.943764602
0,51,65,53,-0.2177165,16.4012195,-0.915100701,0.976100314
0,51,48,33,-0.8745716,33.7342556,-1.77981927,0.798708757
0,51,59,59,0.7398052,8.0622577,-1.051650213,0.996597243
0,51,76,60,0.9744904,21.8403297,-0.278299659,0.655562156
0,51,93,83,0.287574,41.6293166,0.420663349,0.015963133
0,51,81,58,-0.0470133,27.202941,-0.298498932,0.670680689
0,52,90,52,-1.633972,19.6977156,-0.41822433,0.996886509
0,52,76,75,-1.00895,15.5241747,1.310193935,-0.078609038
0,52,94,23,0.5769953,43.0464865,-1.034360869,0.768009991
0,52,48,68,-2.221362,25.2982213,2.819842099,-0.999846142
0,52,88,6,1.691824,56.3205114,-1.28274088,0.58699985
0,52,87,49,-1.000588,18.6010752,-0.632748835,0.95724984
0,52,70,17,-0.3411118,43.0464865,-1.617274458,0.28864805
0,52,30,57,0.9142985,42.1070065,-3.070285189,-0.916881461
0,52,65,69,-0.4392529,11.4017543,2.231839496,-0.841652362
0,52,8,74,0.5552907,65.5133574,2.926234954,-0.992329894
0,53,66,97,-1.328766,33.7342556,1.77981927,0.898699337
0,53,75,53,-0.6708138,11.1803399,-1.390942827,-0.911107923
0,53,87,87,-0.6988387,26.925824,1.024007486,0.95479998
0,53,88,52,-1.399533,19.2093727,-0.674740942,-0.41665471
0,53,94,61,0.1117414,21.2132034,-0.141897055,0.102899151
0,53,21,64,-1.290032,52,3.141592654,-0.242535625
0,53,83,98,-1.271256,35.4400903,1.284744885,0.999156632
0,53,71,98,-0.7197005,34.0587727,1.62955215,0.954226214
0,53,63,80,-0.099656,18.8679623,2.129395642,0.694135571
0,53,75,59,1.248789,5.3851648,-1.19028995,-0.810679228
0,54,31,47,0.2410883,40.8044115,-2.512796367,0.277275128
0,54,46,84,0.7675019,22.2036033,2.516107613,0.999367876
0,54,77,80,-1.055557,15.8113883,0.605544664,-0.299538106
0,54,55,42,-2.185185,30.3644529,-1.871716561,-0.352389285
0,54,68,72,1.409716,4.1231056,0.244978663,-0.616881663
0,54,31,35,-0.9842015,48.8364618,-2.312743595,0.080815869
0,54,76,71,-0.01022,12,0,-0.789352217
0,54,43,98,0.0266588,34.2052628,2.231839496,0.969230769
0,54,73,73,0.7747334,9.2195445,0.218668946,-0.637373002
0,54,48,97,0.4773657,30.528675,2.122451309,0.936565095
0,55,16,32,0.2694515,57.4543297,-2.592218169,0.424778557
0,55,56,34,-1.789283,29.4108823,-1.881794607,0.912412641
0,55,63,52,-0.0871902,10.198039,-1.768191887,0.95292578
0,55,61,0,0.1709201,62.1288983,-1.635223166,0.9847119
0,55,94,54,-1.145585,30.0832179,-0.269167493,0.370757682
0,55,57,50,-0.695982,14.4222051,-2.15879893,0.765704865
0,55,65,60,0.7432065,2,-1.570796327,0.993883735
0,55,86,67,-0.581859,21.5870331,0.233743181,-0.1227754
0,55,79,56,0.1629515,15.2315462,-0.404891786,0.493012572
0,55,29,37,-1.109821,43.829214,-2.53460499,0.476201979
0,56,21,46,-0.1525435,56.6127194,-2.836600307,-0.97899504
0,56,85,24,0.6162915,40.2616443,-1.31979364,0.150757053
0,56,77,44,-1.120835,19.1049732,-1.465919388,0.005208263
0,56,97,46,-2.749117,27.8028775,-0.657888605,0.726516704
0,56,91,40,-0.6937167,28.0178515,-0.962994331,0.486547283
0,56,32,37,0.0324593,50.2493781,-2.597760197,-0.902970297
0,56,70,72,-0.1284058,10.2956301,2.077894831,-0.396250878
0,56,64,18,0.4500093,46.3249393,-1.810539436,-0.33293247
0,56,70,48,-0.785617,15.8113883,-1.892546881,-0.409055904
0,56,68,96,-0.8245288,33.7342556,1.77981927,-0.109136471
0,57,23,78,-0.5870785,46.5295605,2.990577311,0.7135249
0,57,60,39,-0.6113947,33.2415403,-1.844963778,-0.607673406
0,57,92,94,-1.436269,32.5269119,0.785398163,0.141421356
0,57,6,81,-0.163043,63.7887137,2.984175781,0.717995352
0,57,69,80,-1.79693,9,1.570796327,0.8
0,57,47,65,-1.828093,22.8035085,-2.875340604,0.368364368
0,57,32,95,-0.2111195,44.1021541,2.566168003,0.938729656
0,57,76,51,-0.166213,21.1896201,-1.234121507,-0.95329694
0,57,66,91,-1.075599,20.2237484,1.719686274,0.880153354
0,57,97,29,0.0695205,50.4777179,-0.982793723,-0.998460353
0,58,75,97,-1.345978,24.0831892,1.487655095,0.519946947
0,58,68,65,1.560281,9.4339811,-2.129395642,-0.853281834
0,58,99,97,0.2672697,35.383612,0.745419476,0.960564264
0,58,66,81,-0.3682822,10.6301458,2.289626326,-0.252421897
0,58,74,80,-1.440117,7.0710678,1.428899272,0.569209979
0,58,99,59,-0.7433879,29.5296461,-0.493941369,0.575493406
0,58,75,71,0.0268309,2.8284271,-0.785398163,0.316227766
0,58,31,3,0.061075,81.6333265,-2.111215827,-0.843661488
0,58,83,97,-1.286489,26,1.176005207,0.756823008
0,58,52,89,-0.7544021,26.4007576,2.490515932,-0.440424994
0,59,65,80,-0.1121485,9.8488578,1.989020656,-0.045407661
0,59,51,53,-0.0616057,25.4558441,-2.35619449,0.948683298
0,59,62,95,-0.0170865,25,1.854590436,-0.178885438
0,59,71,72,0.2997289,2.236068,0.463647609,-1
0,59,70,92,-0.9048522,21.023796,1.523213224,-0.489250974
0,59,47,63,-1.269528,23.4093998,-2.79282165,0.993408936
0,59,84,49,-1.022684,26.6270539,-0.972377433,-0.134363673
0,59,44,62,-2.209899,26.5706605,-2.796037073,0.993035236
0,59,35,47,1.652987,41.6173041,-2.526929702,0.988618837
0,59,50,93,-0.2748712,29.0688837,2.283153925,0.246153846
0,60,58,89,-0.2285361,24.1867732,2.089942441,-0.980580676
0,60,57,30,-1.46972,40.1621713,-1.900420734,0.795250938
0,60,62,98,0.3090216,31.0483494,1.831398719,-0.998131034
0,60,70,53,0.9716769,15,-1.570796327,0.948683298
0,60,74,39,-1.181413,29.2745623,-1.433730152,0.982994259
0,60,96,91,0.9026693,34.7131099,0.724250001,-0.391719266
0,60,30,65,-1.242155,40.1123422,-3.066732806,-0.244390135
0,60,66,54,0.6533823,14.5602198,-1.849095986,0.825307261
0,60,92,81,1.143191,25.5538647,0.533708192,-0.210374129
0,60,78,72,-0.6559189,8.9442719,0.463647609,-0.141421356
0,61,39,90,-0.0814216,37.8021163,2.487509929,0.130938369
0,61,45,42,-1.190468,34.6554469,-2.33578916,0.999791818
0,61,80,71,-0.79064,11.7046999,0.348771004,-0.90618314
0,61,69,45,-0.7885971,22,-1.570796327,0.707106781
0,61,57,57,-0.8829453,15.6204994,-2.446854377,0.995893206
0,61,69,89,-1.482115,22,1.570796327,-0.707106781
0,61,71,66,0.7528585,2.236068,-0.463647609,-0.316227766
0,61,73,51,-0.0152911,16.4924225,-1.325817664,0.514495755
0,61,86,76,-1.208911,19.2353841,0.486899232,-0.955779009
0,61,33,27,-1.101269,53.8144962,-2.303611429,0.998617829
0,62,92,63,-1.183549,25.0798724,-0.079829986,-0.648466456
0,62,48,40,-1.533982,31.4006369,-2.220666776,0.990830168
0,62,72,58,0.853852,8.6023253,-0.950546841,0.164398987
0,62,23,61,0.9855089,44.1814441,-3.050932766,0.76822128
0,62,93,77,0.7092265,28.6356421,0.432407776,-0.938343117
0,62,52,57,-0.2047342,17,-2.651635327,0.95667388
0,62,52,75,-0.2322337,18.0277564,2.55359005,0.196116135
0,62,67,86,-1.109604,21,1.570796327,-0.707106781
0,62,65,51,-0.2402336,14.1421356,-1.712693381,0.8
0,62,77,62,0.8664919,10.4403065,-0.291456794,-0.474099823
0,63,61,80,-0.6152842,20.2237484,1.719686274,-0.771685393
0,63,36,72,0.488312,30.4630924,2.736700867,0.135113205
0,63,99,69,0.3184341,36.138622,0.251689972,-0.711836433
0,63,27,67,-1.449358,37.6563408,2.954613384,0.34612743
0,63,94,62,0.3527372,30.0665928,0.066568164,-0.570395809
0,63,55,73,-0.7469565,15.8113883,2.17634099,-0.41216787
0,63,75,20,-1.255171,41.484937,-1.302430116,0.690377418
0,63,80,46,-0.2632595,21.2602916,-0.71883,0.177465528
0,63,60,65,0.6297127,6.4031242,2.245537269,-0.34818653
0,63,48,54,-1.410097,17.0880075,-2.782821983,0.782823255
0,64,73,87,-1.531663,26,1.176005207,0.754081596
0,64,69,87,-1.716539,24.7386338,1.325817664,0.843661488
0,64,59,75,0.0434085,12.6491106,1.892546881,1
0,64,32,33,-0.4216104,43.1393092,-2.372586465,-0.432492743
0,64,37,92,-0.2400439,38.9486842,2.301703034,0.917456862
0,64,27,51,0.1906739,37.9473319,-2.819842099,-1.83772E-16
0,64,30,48,0.9861355,36.2491379,-2.71496516,-0.104684785
0,64,93,80,0.5289929,34.4818793,0.515549007,0.192587621
0,64,43,36,-1.793583,33.6005952,-2.208345125,-0.57409381
0,64,24,69,-0.4654891,39.4588393,2.988943325,0.456804685
0,65,61,35,-2.294636,34.4093011,-2.521343168,-0.606815443
0,65,62,71,-0.3520658,31.3847097,2.60663758,-0.972174258
0,65,48,13,0.8776578,58.6941224,-2.34414688,-0.457206491
0,65,81,73,-1.504036,19.6977156,1.989020656,-0.656917665
0,65,79,64,0.0054932,13.453624,2.408777552,-0.907158003
0,65,8,52,0.0869596,81.0555365,-3.104572538,-0.944239536
0,65,95,47,-2.049292,10,-0.927295218,0.808736084
0,65,97,12,-0.2042809,43.7378555,-1.38685287,0.463944182
0,65,99,56,-0.7887003,10.0498756,0.099668652,0.921773024
0,65,49,44,-1.06779,41.484937,-2.873226443,-0.843588505
0,66,95,75,-0.2102331,14.1421356,1.428899272,0.902134222
0,66,92,85,0.6980135,24.0208243,1.612438906,0.808236496
0,66,52,90,-0.2663667,50.2195181,2.525972764,0.027613775
0,66,87,57,-0.6814864,7.2111026,-2.55359005,-0.923076923
0,66,90,77,0.1993918,16.2788206,1.756144277,0.715574206
0,66,67,41,-1.397351,32.8024389,-2.485897027,-0.9469787
0,66,86,88,-1.1481,27.8926514,1.824470423,0.666213345
0,66,88,57,-1.152089,6.4031242,-2.466851711,-0.95292578
0,66,95,52,-1.23061,9.2195445,-1.352127381,-0.691905363
0,66,92,62,-1.354594,1.4142136,2.35619449,0.196116135
0,67,64,20,-0.3220061,58.3095189,-2.111215827,-0.909064823
0,67,67,88,-1.371192,32.4499615,2.55359005,0.459422919
0,67,99,86,-0.0969806,16.7630546,1.267911458,0.981581088
0,67,98,98,-0.1112664,28.2842712,1.428899272,0.999512076
0,67,96,49,-1.382837,21.0950231,-1.47584462,-0.978936845
0,67,99,86,-0.0969806,16.7630546,1.267911458,0.981581088
0,67,85,48,-1.042775,23.7697286,-1.959115045,-0.961699068
0,67,50,89,-0.5702443,47.9270279,2.733961148,0.292628282
0,67,90,56,-1.442277,14.5602198,-1.849095986,-0.985980885
0,67,99,47,-1.879352,23.5372046,-1.356735643,-0.947740764
0,68,90,87,-0.8835903,12.8062485,2.466851711,0.086629616
0,68,70,90,-1.899924,31.9530906,2.79014786,-0.234357694
0,68,89,16,0.2600839,63.9531078,-1.743656934,-0.91505906
0,68,88,37,-1.026548,43.6806593,-1.849095986,-0.952424147
0,68,78,67,-0.054076,25.0599282,-2.642245932,-0.885397903
0,68,51,72,-1.047787,49.4974747,-2.999695599,-0.666794859
0,68,95,73,-0.4167705,7.8102497,-2.265534603,-0.994309154
0,68,89,99,0.0176732,22.8254244,2.073639538,0.46173528
0,68,65,80,-0.1121485,35.0142828,3.113028996,-0.530710758
0,68,90,60,-0.9219322,21.4709106,-2.055274256,-0.994646105
0,69,98,86,0.1372471,6.0827625,0.165148677,-0.690475747
0,69,70,93,-1.019109,23.4093998,2.79282165,0.956880577
0,69,85,73,-1.151443,13.892444,-2.098870775,-0.11517052
0,69,84,43,-0.1724409,42.7551167,-1.759017832,-0.439713454
