event-id,visible,timestamp,location-long,location-lat,comments,migration-stage,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
1083839721,TRUE,11/06/2002 19:53:00,-115.5786041,51.73589574,MARES RIDGE BY EXCLOSURE,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598150.4616,5732620.441,11N,Mountain Daylight Time,53:00.0
1083839722,TRUE,13/06/2002 19:31:00,-115.5296596,51.73881837,NORTH END OF WALKERS RIDGE ABOVE CAMPGROUND,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601523.4625,5733012.441,11N,Mountain Daylight Time,31:00.0
1083839723,TRUE,14/06/2002 21:15:00,-115.552787,51.7506872,"WEST OF BIGHORN CREEK, WEST OF SCALP TRAIL",0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599900.462,5734300.442,11N,Mountain Daylight Time,15:00.0
1083839724,TRUE,15/06/2002 20:45:00,-115.5060455,51.75261108,ASPEN RIDGE,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603122.4629,5734579.442,11N,Mountain Daylight Time,45:00.0
1083839725,TRUE,20/06/2002 16:00:00,-115.5513561,51.75013005,"WEST OF BIGHORN CREEK, NORTH OF SCALP ESTUARY",0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600000.4621,5734240.442,11N,Mountain Daylight Time,00:00.0
1083839726,TRUE,11/07/2002 01:30:00,-115.5671779,51.74915506,HAY SHED?,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598910.4618,5734110.442,11N,Mountain Daylight Time,30:00.0
1083839727,TRUE,11/07/2002 19:15:00,-115.5810403,51.72747269,"SOUTH OF FIRE ROAD SW OF MARES RIDGE, N OF RIVER",0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598000.4616,5731680.441,11N,Mountain Daylight Time,15:00.0
1083839728,TRUE,24/07/2002 14:30:00,-115.5659639,51.73259495,MARES RIDGE,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599030.4618,5732270.441,11N,Mountain Daylight Time,30:00.0
1083839729,TRUE,25/07/2002 21:06:00,-115.6056533,51.73226335,MEADOW WEST OF MARES' RIDGE,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",596290.4611,5732180.441,11N,Mountain Daylight Time,06:00.0
1083839730,TRUE,07/08/2002 15:20:00,-115.5708607,51.75180758,EAST OF RANCH HOUSES,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598650.4617,5734400.442,11N,Mountain Daylight Time,20:00.0
1083839731,TRUE,17/08/2002 20:26:00,-115.5230579,51.74717012,"BOGBERCH PONDS, RANCH",0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601960.4626,5733950.442,11N,Mountain Daylight Time,26:00.0
1083839732,TRUE,23/08/2002 02:19:00,-115.5274504,51.75019262,EAST SIDE OF BIGHORN CREEK,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601650.4625,5734280.442,11N,Mountain Daylight Time,19:00.0
1083839733,TRUE,27/08/2002 19:30:00,-115.6688577,51.72508344,WEST LAKES ON NORTH SIDE IN TREES,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",591940.46,5731300.441,11N,Mountain Daylight Time,30:00.0
1083839734,TRUE,22/09/2002 19:54:00,-115.5247591,51.74386444,NORTH OF BOGBIRCH EXCLOSURE,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601850.4625,5733580.441,11N,Mountain Daylight Time,54:00.0
1083839735,TRUE,01/10/2002 19:10:00,-115.5037733,51.76086385,In spruce N of Aspen Ridge on Ranch,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603260.4629,5735500.442,11N,Mountain Daylight Time,10:00.0
1083839736,TRUE,27/10/2002 17:45:00,-115.5027225,51.75320723,ASPEN STANDS NORTH OF SLOUGH CREEK,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603350.4629,5734650.442,11N,Mountain Standard Time,45:00.0
1083839737,TRUE,27/10/2002 23:10:00,-115.5108708,51.76095399,FIRST CUTBLOCK NORTH OF THIN CUTBLOCK EAST OF BIGHORN CREEK,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602770.4628,5735500.442,11N,Mountain Standard Time,10:00.0
1083839738,TRUE,17/11/2002 15:50:00,-115.6397313,51.72587385,near Stud creek on s-facing ridge,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",593950.4605,5731425.441,11N,Mountain Standard Time,50:00.0
1083839739,TRUE,21/11/2002 16:05:00,-115.5924678,51.74415541,"Adjacent to Well site trail,~500m NW of E/W cutline",0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597175.4614,5733520.441,11N,Mountain Standard Time,05:00.0
1083839740,TRUE,23/11/2002 17:38:00,-115.5449659,51.77316056,EDGE OF 1ST WEST BIGHORN CREEK CUTBLOCK,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600390.4622,5736810.442,11N,Mountain Standard Time,38:00.0
1083839741,TRUE,26/11/2002 15:23:00,-115.5696766,51.74572358,Mares pasture,0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598745.4618,5733725.441,11N,Mountain Standard Time,23:00.0
1083839742,TRUE,29/11/2002 18:52:00,-115.5363319,51.76226296,"EAST OF BIGHORN CUTBLOCKS WEST OF BIGHORN CREEK, SOUTH END OF CREEK",0,2002,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601010.4623,5735610.442,11N,Mountain Standard Time,52:00.0
1083839743,TRUE,10/01/2003 19:30:00,-115.4999244,51.75020416,SE of Bighorn Ck in E pasture.,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603550.463,5734320.442,11N,Mountain Standard Time,30:00.0
1083839745,TRUE,03/03/2003 17:55:00,-115.5635484,51.75396643,in trees NE of Mares Pasture,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599150.4619,5734650.442,11N,Mountain Standard Time,55:00.0
1083839744,TRUE,03/03/2003 18:45:00,-115.5594365,51.75615511,,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599429.4619,5734899.442,11N,Mountain Standard Time,45:00.0
1083839746,TRUE,06/03/2003 16:49:00,-115.575565,51.73996828,Scalp creek hay pile,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598351.4617,5733077.441,11N,Mountain Standard Time,49:00.0
1083839747,TRUE,09/03/2003 21:50:00,-115.5061465,51.72627459,Shrub/spruce trees near main gate of the Ranch,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603175.4629,5731650.441,11N,Mountain Standard Time,50:00.0
1083839748,TRUE,15/03/2003 22:21:00,-115.5637908,51.74632619,Throughout Mare's Pasture.,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599150.4619,5733800.441,11N,Mountain Standard Time,21:00.0
1083839749,TRUE,18/03/2003 17:43:00,-115.5748632,51.73971699,Hay feeding area for the patrol horses near scalp ck.,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598400.4617,5733050.441,11N,Mountain Standard Time,43:00.0
1083839750,TRUE,19/03/2003 17:16:00,-115.5725593,51.75077616,in meadow/willow just N of Mare's pasture hay,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598535.4617,5734283.442,11N,Mountain Standard Time,16:00.0
1083839751,TRUE,30/03/2003 16:30:00,-115.5281613,51.74347548,Just E of green trap.,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601616.4625,5733532.441,11N,Mountain Standard Time,30:00.0
1083839752,TRUE,04/04/2003 16:20:00,-115.5230504,51.72963552,Meadow south of Bighorn campground,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602000.4626,5732000.441,11N,Mountain Standard Time,20:00.0
1083839754,TRUE,30/04/2003 00:29:00,-115.5379234,51.73497398,Near Bighorn Campground,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600961.4623,5732573.441,11N,Mountain Daylight Time,29:00.0
1083839753,TRUE,30/04/2003 01:50:00,-115.5387214,51.73492995,"Bighorn Campground, near ranch road.",0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600906.4623,5732567.441,11N,Mountain Daylight Time,50:00.0
1083839755,TRUE,16/05/2003 19:35:00,-115.5069806,51.72952234,EAGLE RIDGE SW FACE FEEDING,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603110.4629,5732010.441,11N,Mountain Daylight Time,35:00.0
1083839756,TRUE,24/05/2003 15:25:00,-115.5502782,51.747599,first most northern cutblock up Bighorn ck.,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600080.4621,5733960.442,11N,Mountain Daylight Time,25:00.0
1083839757,TRUE,26/05/2003 18:10:00,-115.5526439,51.74609951,EAST OF MARES PASTURE,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599920.4621,5733790.441,11N,Mountain Daylight Time,10:00.0
1083839758,TRUE,07/06/2003 15:42:00,-115.5499595,51.7620722,NE OF RED TRAP,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600070.4621,5735570.442,11N,Mountain Daylight Time,42:00.0
1083839759,TRUE,22/06/2003 19:10:00,-115.57598,51.73782422,WEST OF SCALP CREEK,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598327.4617,5732838.441,11N,Mountain Daylight Time,10:00.0
1083839760,TRUE,26/06/2003 15:38:00,-115.5477137,51.74986929,NORTH EAST OF RED TRAP AT RANCH,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600252.4621,5734216.442,11N,Mountain Daylight Time,38:00.0
1083839761,TRUE,03/07/2003 00:00:00,-115.5204163,51.74821594,YELLOW TRAP,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602140.4626,5734070.442,11N,Mountain Daylight Time,00:00.0
1083839762,TRUE,03/07/2003 17:30:00,-115.5203825,51.74791878,YELLOW TRAP,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602143.4626,5734037.442,11N,Mountain Daylight Time,30:00.0
1083839763,TRUE,04/07/2003 13:10:00,-115.5375146,51.73821502,FEW METERS SOUTH OF BIGHORN CREEK,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600982.4623,5732934.441,11N,Mountain Daylight Time,10:00.0
1083839764,TRUE,06/07/2003 16:00:00,-115.5592751,51.75166612,AT CPYOTE DEN CLOSE TO RANCH,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599450.4619,5734400.442,11N,Mountain Daylight Time,00:00.0
1083839765,TRUE,10/07/2003 15:00:00,-115.5688024,51.72525609,RED DEER RIVER FLAST WEST OF SCALP,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598850.4618,5731450.441,11N,Mountain Daylight Time,00:00.0
1083839766,TRUE,15/07/2003 13:04:00,-115.6068319,51.71936482,REED DEER RIVER AT HIDDEN FALLS,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",596236.4611,5730744.441,11N,Mountain Daylight Time,04:00.0
1083839767,TRUE,15/07/2003 21:45:00,-115.56414,51.7302887,SCALP CREEK FLATS,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599161.4619,5732016.441,11N,Mountain Daylight Time,45:00.0
1083839768,TRUE,19/07/2003 04:15:00,-115.5220397,51.72910127,HAY MEADOW EAST OF BIGHORN,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602071.4626,5731942.441,11N,Mountain Daylight Time,15:00.0
1083839769,TRUE,30/07/2003 13:30:00,-115.5472251,51.74342496,PASTURE WEST OF BIGHORN CREEK,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600300.4621,5733500.441,11N,Mountain Daylight Time,30:00.0
1083839770,TRUE,04/08/2003 13:15:00,-115.5729039,51.7329492,SCALP AND RED DEER RIVER JCT.,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598550.4617,5732300.441,11N,Mountain Daylight Time,15:00.0
1083839771,TRUE,15/08/2003 21:10:00,-115.64585,51.71492936,AT PARK BOUNDARY SOUTH OF RED DEER RIVER,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",593550.4604,5730200.441,11N,Mountain Daylight Time,10:00.0
1083839772,TRUE,17/08/2003 12:30:00,-115.6211625,51.71751966,"RANCH TERRITORY, HALFWAY TO PARK BOUNDARY",0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",595250.4609,5730520.441,11N,Mountain Daylight Time,30:00.0
1083839773,TRUE,18/08/2003 22:40:00,-115.6754885,51.70627527,SOUTH OF RED DEER RIVER (RANCH),0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",591520.4599,5729200.44,11N,Mountain Daylight Time,40:00.0
1083839774,TRUE,24/08/2003 06:30:00,-115.6537956,51.71547027,"SOUTH OF RED DEER RIVER, @ PARK BOUNDARY",0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",593000.4603,5730250.441,11N,Mountain Daylight Time,30:00.0
1083839775,TRUE,25/08/2003 21:30:00,-115.6479938,51.71585325,SOUTH OF RED DEER RIVER (RANCH),0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",593400.4604,5730300.441,11N,Mountain Daylight Time,30:00.0
1083839776,TRUE,16/09/2003 22:12:00,-115.583508,51.74117032,BEGIN OF WELLSITE TRAIL (RANCH),0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597800.4615,5733200.441,11N,Mountain Daylight Time,12:00.0
1083839777,TRUE,29/09/2003 16:59:00,-115.4989297,51.71552697,Red Deer Rvr & Eagle Ck confluence.,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603698.463,5730465.441,11N,Mountain Daylight Time,59:00.0
1083839778,TRUE,13/10/2003 21:05:00,-115.5305012,51.74546503,EAST OF BIGHORN CREEK,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601450.4624,5733750.441,11N,Mountain Daylight Time,05:00.0
1083839779,TRUE,18/10/2003 22:38:00,-115.5897715,51.74933844,600M SW RANCH BUILDINGS,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597350.4614,5734100.442,11N,Mountain Daylight Time,38:00.0
1083839780,TRUE,19/10/2003 19:45:00,-115.5927858,51.75256672,SCALP CREEK CUTLINE SW OF WATERSLIDES,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597135.4613,5734455.442,11N,Mountain Daylight Time,45:00.0
1083839781,TRUE,01/11/2003 23:30:00,-115.5309701,51.74396023,half way between green trap and main ranch road.,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601421.4624,5733582.441,11N,Mountain Standard Time,30:00.0
1083839782,TRUE,22/11/2003 17:25:00,-115.4921219,51.73653526,Aspen ridge above Eagle Creek.,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",604120.4631,5732811.441,11N,Mountain Standard Time,25:00.0
1083839783,TRUE,30/11/2003 23:40:00,-115.5757758,51.75168741,Just S of ranch bldgs.,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598311.4616,5734380.442,11N,Mountain Standard Time,40:00.0
1083839784,TRUE,01/12/2003 15:40:00,-115.5624855,51.74181423,LITTLE BIGHORN FIELD,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599250.4619,5733300.441,11N,Mountain Standard Time,40:00.0
1083839785,TRUE,01/12/2003 22:01:00,-115.5757758,51.75168741,Base of Sheep Mtn spread from Ranch bldgs to BH creek.,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598311.4616,5734380.442,11N,Mountain Standard Time,01:00.0
1083839786,TRUE,20/12/2003 16:37:00,-115.5584609,51.74311373,North east of red trap/ little bighorn pasture,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599525.462,5733450.441,11N,Mountain Standard Time,37:00.0
1083839787,TRUE,22/12/2003 17:30:00,-115.5594753,51.74537417,NE of red trap,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599450.4619,5733700.441,11N,Mountain Standard Time,30:00.0
1083839788,TRUE,24/12/2003 18:30:00,-115.5652388,51.74634388,Jingle field and Mare's pasture,0,2003,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599050.4618,5733800.441,11N,Mountain Standard Time,30:00.0
1083839789,TRUE,14/01/2004 16:30:00,-115.5843162,51.73848246,Mare's ridge,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597750.4615,5732900.441,11N,Mountain Standard Time,30:00.0
1083839790,TRUE,20/01/2004 22:00:00,-115.5557407,51.74892514,WEST OF RED TRAP,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599700.462,5734100.442,11N,Mountain Standard Time,00:00.0
1083839791,TRUE,31/01/2004 16:30:00,-115.5065783,51.7325026,N of last gate out of ranch property.,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603131.4629,5732342.441,11N,Mountain Standard Time,30:00.0
1083839792,TRUE,01/02/2004 23:44:00,-115.5374138,51.73954458,w OF Green trap in open,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600986.4623,5733082.441,11N,Mountain Standard Time,44:00.0
1083839793,TRUE,05/02/2004 00:07:00,-115.5474276,51.74162906,EAST OF RED TRAP,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600290.4621,5733300.441,11N,Mountain Standard Time,07:00.0
1083839794,TRUE,07/02/2004 15:00:00,-115.5715707,51.74032444,Mare's Ridge,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598626.4617,5733122.441,11N,Mountain Standard Time,00:00.0
1083839795,TRUE,11/02/2004 16:30:00,-115.5551027,51.74621969,north of red trap,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599750.462,5733800.441,11N,Mountain Standard Time,30:00.0
1083839796,TRUE,26/02/2004 17:00:00,-115.5714642,51.73910922,Scalp Ck flats horse hay,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598636.4617,5732987.441,11N,Mountain Standard Time,00:00.0
1083839797,TRUE,27/02/2004 17:00:00,-115.5600421,51.75032672,Meadows North-east of mare's pasture,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599400.4619,5734250.442,11N,Mountain Standard Time,00:00.0
1083839798,TRUE,28/02/2004 16:30:00,-115.5720242,51.73788412,On horses hay west of Scalp creek,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598600.4617,5732850.441,11N,Mountain Standard Time,30:00.0
1083839799,TRUE,03/03/2004 16:00:00,-115.527349,51.73103828,Meadow east of Bighorn campground,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601700.4625,5732150.441,11N,Mountain Standard Time,00:00.0
1083839800,TRUE,10/03/2004 16:00:00,-115.5503303,51.75004547,bighorn pasture east of sheep mountain,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600071.4621,5734232.442,11N,Mountain Standard Time,00:00.0
1083839801,TRUE,25/03/2004 14:00:00,-115.5563478,51.74215262,Red trap,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599673.462,5733346.441,11N,Mountain Standard Time,00:00.0
1083839802,TRUE,27/03/2004 18:00:00,-115.5616331,51.7458502,Mare's pasture,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599300.4619,5733750.441,11N,Mountain Standard Time,00:00.0
1083839803,TRUE,28/03/2004 18:30:00,-115.5695829,51.74639684,Mare's pasture,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598750.4618,5733800.441,11N,Mountain Standard Time,30:00.0
1083839804,TRUE,01/04/2004 19:00:00,-115.560647,51.74269093,Little bighorn pasture close to Red trap on Horses hay,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599375.4619,5733400.441,11N,Mountain Standard Time,00:00.0
1083839805,TRUE,09/04/2004 14:00:00,-115.5624696,51.74322578,N of red trap,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599248.4619,5733457.441,11N,Mountain Daylight Time,00:00.0
1083839806,TRUE,11/04/2004 13:00:00,-115.5628197,51.74314913,hay near red trap,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599224.4619,5733448.441,11N,Mountain Daylight Time,00:00.0
1083839808,TRUE,12/04/2004 13:20:00,-115.5628489,51.7431405,horse hay by red trap,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599222.4619,5733447.441,11N,Mountain Daylight Time,20:00.0
1083839807,TRUE,13/04/2004 00:30:00,-115.5525642,51.74813972,NE of red trap.,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599921.4621,5734017.442,11N,Mountain Daylight Time,30:00.0
1083839809,TRUE,02/05/2004 13:00:00,-115.565609,51.73465878,SCALP CREEK FLATS,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599050.4618,5732500.441,11N,Mountain Daylight Time,00:00.0
1083839810,TRUE,14/05/2004 23:05:00,-115.5643153,51.75262701,EAST OF RED TRAP,0,2004,radio-transmitter,Cervus elaphus,GR120,GR120,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599100.4618,5734500.442,11N,Mountain Daylight Time,05:00.0
